epoch,nec,wec,dec,sec,nec_margin_soft,wec_margin_soft,dec_margin_soft,sec_margin_soft
1,32.03883361816406,32.03883361816406,5.82524299621582,59.708740234375,-0.0035842950455844402,-0.00358430203050375,-0.017055269330739975,0.022588316351175308
