epoch,nec,wec,dec,sec,nec_margin_soft,wec_margin_soft,dec_margin_soft,sec_margin_soft
1,33.631473541259766,33.49015426635742,1.7687820196151733,67.16083526611328,-0.3102085590362549,-0.31022289395332336,-0.6244215965270996,0.008477769792079926
