epoch,A,B,alpha
194,1.050044298171997,1.6419416666030884,56.492679595947266
195,1.050044298171997,1.6419416666030884,56.57676696777344
196,1.050044298171997,1.6419416666030884,56.660850524902344
197,1.050044298171997,1.6419416666030884,56.74492645263672
198,1.050044298171997,1.6419416666030884,56.829002380371094
199,1.050044298171997,1.6419416666030884,56.91307067871094
200,1.050044298171997,1.6419416666030884,56.99713897705078
201,1.050044298171997,1.6419416666030884,57.081199645996094
202,1.050044298171997,1.6419416666030884,57.165260314941406
203,1.050044298171997,1.6419416666030884,57.24932098388672
204,1.050044298171997,1.6419416666030884,57.333370208740234
205,1.050044298171997,1.6419416666030884,57.41741943359375
206,1.050044298171997,1.6419416666030884,57.501461029052734
207,1.050044298171997,1.6419416666030884,57.58550262451172
208,1.050044298171997,1.6419416666030884,57.66953659057617
209,1.050044298171997,1.6419416666030884,57.753570556640625
210,1.050044298171997,1.6419416666030884,57.83760070800781
211,1.050044298171997,1.6419416666030884,57.921630859375
212,1.050044298171997,1.6419416666030884,58.005653381347656
213,1.050044298171997,1.6419416666030884,58.08966827392578
214,1.050044298171997,1.6419416666030884,58.173683166503906
215,1.050044298171997,1.6419416666030884,58.25769805908203
216,1.050044298171997,1.6419416666030884,58.341705322265625
217,1.050044298171997,1.6419416666030884,58.42571258544922
218,1.050044298171997,1.6419416666030884,58.50971221923828
219,1.050044298171997,1.6419416666030884,58.59370422363281
220,1.050044298171997,1.6419416666030884,58.67770004272461
221,1.050044298171997,1.6419416666030884,58.761688232421875
222,1.050044298171997,1.6419416666030884,58.84567642211914
223,1.050044298171997,1.6419416666030884,58.929656982421875
224,1.050044298171997,1.6419416666030884,59.013641357421875
225,1.050044298171997,1.6419416666030884,59.097618103027344
226,1.050044298171997,1.6419416666030884,59.18158721923828
227,1.050044298171997,1.6419416666030884,59.26555633544922
228,1.050044298171997,1.6419416666030884,59.349525451660156
229,1.050044298171997,1.6419416666030884,59.43348693847656
230,1.050044298171997,1.6419416666030884,59.51744079589844
231,1.050044298171997,1.6419416666030884,59.601402282714844
232,1.050044298171997,1.6419416666030884,59.68535614013672
233,1.050044298171997,1.6419416666030884,59.76930236816406
234,1.050044298171997,1.6419416666030884,59.853248596191406
235,1.050044298171997,1.6419416666030884,59.93718719482422
236,1.050044298171997,1.6419416666030884,60.02112579345703
237,1.050044298171997,1.6419416666030884,60.10506057739258
238,1.050044298171997,1.6419416666030884,60.188995361328125
239,1.050044298171997,1.6419416666030884,60.27292251586914
240,1.050044298171997,1.6419416666030884,60.356849670410156
241,1.050044298171997,1.6419416666030884,60.44076919555664
242,1.050044298171997,1.6419416666030884,60.524688720703125
243,1.050044298171997,1.6419416666030884,60.608604431152344
244,1.050044298171997,1.6419416666030884,60.69251251220703
245,1.050044298171997,1.6419416666030884,60.77642822265625
246,1.050044298171997,1.6419416666030884,60.860328674316406
247,1.050044298171997,1.6419416666030884,60.94423294067383
248,1.050044298171997,1.6419416666030884,61.02812957763672
249,1.050044298171997,1.6419416666030884,61.11202621459961
250,1.050044298171997,1.6419416666030884,61.195919036865234
251,1.050044298171997,1.6419416666030884,61.27981185913086
252,1.050044298171997,1.6419416666030884,61.36369705200195
253,1.050044298171997,1.6419416666030884,61.44757843017578
254,1.050044298171997,1.6419416666030884,61.53145980834961
255,1.050044298171997,1.6419416666030884,61.615333557128906
256,1.050044298171997,1.6419416666030884,61.69921112060547
257,1.050044298171997,1.6419416666030884,61.7830810546875
258,1.050044298171997,1.6419416666030884,61.86695098876953
259,1.050044298171997,1.6419416666030884,61.95081329345703
260,1.050044298171997,1.6419416666030884,62.03467559814453
261,1.050044298171997,1.6419416666030884,62.1185302734375
262,1.050044298171997,1.6419416666030884,62.20238494873047
263,1.050044298171997,1.6419416666030884,62.28623962402344
264,1.050044298171997,1.6419416666030884,62.370086669921875
265,1.050044298171997,1.6419416666030884,62.45393371582031
266,1.050044298171997,1.6419416666030884,62.537776947021484
267,1.050044298171997,1.6419416666030884,62.62161636352539
268,1.050044298171997,1.6419416666030884,62.70545196533203
269,1.050044298171997,1.6419416666030884,62.789283752441406
270,1.050044298171997,1.6419416666030884,62.87311553955078
271,1.050044298171997,1.6419416666030884,62.95694351196289
272,1.050044298171997,1.6419416666030884,63.040771484375
273,1.050044298171997,1.6419416666030884,63.12459182739258
274,1.050044298171997,1.6419416666030884,63.208412170410156
275,1.050044298171997,1.6419416666030884,63.2922248840332
276,1.050044298171997,1.6419416666030884,63.37603759765625
277,1.050044298171997,1.6419416666030884,63.45984649658203
278,1.050044298171997,1.6419416666030884,63.54365539550781
279,1.050044298171997,1.6419416666030884,63.62746047973633
280,1.050044298171997,1.6419416666030884,63.71126174926758
281,1.050044298171997,1.6419416666030884,63.79505920410156
282,1.050044298171997,1.6419416666030884,63.87885284423828
283,1.050044298171997,1.6419416666030884,63.962646484375
284,1.050044298171997,1.6419416666030884,64.04643249511719
285,1.050044298171997,1.6419416666030884,64.13021850585938
286,1.050044298171997,1.6419416666030884,64.2140121459961
287,1.050044298171997,1.6419416666030884,64.29779052734375
288,1.050044298171997,1.6419416666030884,64.3815689086914
289,1.050044298171997,1.6419416666030884,64.46534729003906
290,1.050044298171997,1.6419416666030884,64.54911804199219
291,1.050044298171997,1.6419416666030884,64.63288879394531
292,1.050044298171997,1.6419416666030884,64.7166519165039
293,1.050044298171997,1.6419416666030884,64.8004150390625
294,1.050044298171997,1.6419416666030884,64.8841781616211
295,1.050044298171997,1.6419416666030884,64.96794128417969
296,1.050044298171997,1.6419416666030884,65.05169677734375
297,1.050044298171997,1.6419416666030884,65.13544464111328
298,1.050044298171997,1.6419416666030884,65.21919250488281
299,1.050044298171997,1.6419416666030884,65.30294036865234
300,1.050044298171997,1.6419416666030884,65.38668823242188
301,1.050044298171997,1.6419416666030884,65.47042846679688
302,1.050044298171997,1.6419416666030884,65.55416870117188
303,1.050044298171997,1.6419416666030884,65.63790893554688
304,1.050044298171997,1.6419416666030884,65.72164154052734
305,1.050044298171997,1.6419416666030884,65.80537414550781
306,1.050044298171997,1.6419416666030884,65.88909912109375
307,1.050044298171997,1.6419416666030884,65.97282409667969
308,1.050044298171997,1.6419416666030884,66.05654907226562
309,1.050044298171997,1.6419416666030884,66.14027404785156
310,1.050044298171997,1.6419416666030884,66.22398376464844
311,1.050044298171997,1.6419416666030884,66.30770111083984
312,1.050044298171997,1.6419416666030884,66.39141845703125
313,1.050044298171997,1.6419416666030884,66.47512817382812
314,1.050044298171997,1.6419416666030884,66.558837890625
315,1.050044298171997,1.6419416666030884,66.64253997802734
316,1.050044298171997,1.6419416666030884,66.72624206542969
317,1.050044298171997,1.6419416666030884,66.8099365234375
318,1.050044298171997,1.6419416666030884,66.89363098144531
319,1.050044298171997,1.6419416666030884,66.97732543945312
320,1.050044298171997,1.6419416666030884,67.06101989746094
321,1.050044298171997,1.6419416666030884,67.14471435546875
322,1.050044298171997,1.6419416666030884,67.22840118408203
323,1.050044298171997,1.6419416666030884,67.31208038330078
324,1.050044298171997,1.6419416666030884,67.39576721191406
325,1.050044298171997,1.6419416666030884,67.47943878173828
326,1.050044298171997,1.6419416666030884,67.56311798095703
327,1.050044298171997,1.6419416666030884,67.64678955078125
328,1.050044298171997,1.6419416666030884,67.73046112060547
329,1.050044298171997,1.6419416666030884,67.81413269042969
330,1.050044298171997,1.6419416666030884,67.89779663085938
331,1.050044298171997,1.6419416666030884,67.98146057128906
332,1.050044298171997,1.6419416666030884,68.06512451171875
333,1.050044298171997,1.6419416666030884,68.1487808227539
334,1.050044298171997,1.6419416666030884,68.23243713378906
335,1.050044298171997,1.6419416666030884,68.31609344482422
336,1.050044298171997,1.6419416666030884,68.39974212646484
337,1.050044298171997,1.6419416666030884,68.48339080810547
338,1.050044298171997,1.6419416666030884,68.56703186035156
339,1.050044298171997,1.6419416666030884,68.65068054199219
340,1.050044298171997,1.6419416666030884,68.73432159423828
341,1.050044298171997,1.6419416666030884,68.81796264648438
342,1.050044298171997,1.6419416666030884,68.90159606933594
343,1.050044298171997,1.6419416666030884,68.9852294921875
344,1.050044298171997,1.6419416666030884,69.06886291503906
345,1.050044298171997,1.6419416666030884,69.15249633789062
346,1.050044298171997,1.6419416666030884,69.23611450195312
347,1.050044298171997,1.6419416666030884,69.31974029541016
348,1.050044298171997,1.6419416666030884,69.40336608886719
349,1.050044298171997,1.6419416666030884,69.48698425292969
350,1.050044298171997,1.6419416666030884,69.57060241699219
351,1.050044298171997,1.6419416666030884,69.65422058105469
352,1.050044298171997,1.6419416666030884,69.73783111572266
353,1.050044298171997,1.6419416666030884,69.82144165039062
354,1.050044298171997,1.6419416666030884,69.90504455566406
355,1.050044298171997,1.6419416666030884,69.98865509033203
356,1.050044298171997,1.6419416666030884,70.07225799560547
357,1.050044298171997,1.6419416666030884,70.1558609008789
358,1.050044298171997,1.6419416666030884,70.23945617675781
359,1.050044298171997,1.6419416666030884,70.32305145263672
360,1.050044298171997,1.6419416666030884,70.40664672851562
361,1.050044298171997,1.6419416666030884,70.49024200439453
362,1.050044298171997,1.6419416666030884,70.5738296508789
363,1.050044298171997,1.6419416666030884,70.65741729736328
364,1.050044298171997,1.6419416666030884,70.74099731445312
365,1.050044298171997,1.6419416666030884,70.8245849609375
366,1.050044298171997,1.6419416666030884,70.90815734863281
367,1.050044298171997,1.6419416666030884,70.99173736572266
368,1.050044298171997,1.6419416666030884,71.0753173828125
369,1.050044298171997,1.6419416666030884,71.15888977050781
370,1.050044298171997,1.6419416666030884,71.24246215820312
371,1.050044298171997,1.6419416666030884,71.3260269165039
372,1.050044298171997,1.6419416666030884,71.40959167480469
373,1.050044298171997,1.6419416666030884,71.49315643310547
374,1.050044298171997,1.6419416666030884,71.57672119140625
375,1.050044298171997,1.6419416666030884,71.6602783203125
376,1.050044298171997,1.6419416666030884,71.74383544921875
377,1.050044298171997,1.6419416666030884,71.827392578125
378,1.050044298171997,1.6419416666030884,71.91094970703125
379,1.050044298171997,1.6419416666030884,71.99449920654297
380,1.050044298171997,1.6419416666030884,72.07804870605469
381,1.050044298171997,1.6419416666030884,72.16159057617188
382,1.050044298171997,1.6419416666030884,72.2451400756836
383,1.050044298171997,1.6419416666030884,72.32868194580078
384,1.050044298171997,1.6419416666030884,72.41222381591797
385,1.050044298171997,1.6419416666030884,72.49575805664062
386,1.050044298171997,1.6419416666030884,72.57929992675781
387,1.050044298171997,1.6419416666030884,72.66282653808594
388,1.050044298171997,1.6419416666030884,72.7463607788086
389,1.050044298171997,1.6419416666030884,72.82989501953125
390,1.050044298171997,1.6419416666030884,72.91342163085938
391,1.050044298171997,1.6419416666030884,72.99694061279297
392,1.050044298171997,1.6419416666030884,73.0804672241211
393,1.050044298171997,1.6419416666030884,73.16398620605469
394,1.050044298171997,1.6419416666030884,73.24750518798828
395,1.050044298171997,1.6419416666030884,73.33102416992188
396,1.050044298171997,1.6419416666030884,73.41453552246094
397,1.050044298171997,1.6419416666030884,73.498046875
398,1.050044298171997,1.6419416666030884,73.58155822753906
399,1.050044298171997,1.6419416666030884,73.66506958007812
400,1.050044298171997,1.6419416666030884,73.74857330322266
401,1.050044298171997,1.6419416666030884,73.83207702636719
402,1.050044298171997,1.6419416666030884,73.91557312011719
403,1.050044298171997,1.6419416666030884,73.99908447265625
404,1.050044298171997,1.6419416666030884,74.08258056640625
405,1.050044298171997,1.6419416666030884,74.16607666015625
406,1.050044298171997,1.6419416666030884,74.24956512451172
407,1.050044298171997,1.6419416666030884,74.33305358886719
408,1.050044298171997,1.6419416666030884,74.41654968261719
409,1.050044298171997,1.6419416666030884,74.50003051757812
410,1.050044298171997,1.6419416666030884,74.5835189819336
411,1.050044298171997,1.6419416666030884,74.66700744628906
412,1.050044298171997,1.6419416666030884,74.75048828125
413,1.050044298171997,1.6419416666030884,74.8339614868164
414,1.050044298171997,1.6419416666030884,74.91744232177734
415,1.050044298171997,1.6419416666030884,75.00091552734375
416,1.050044298171997,1.6419416666030884,75.08439636230469
417,1.050044298171997,1.6419416666030884,75.16786193847656
418,1.050044298171997,1.6419416666030884,75.25133514404297
419,1.050044298171997,1.6419416666030884,75.33480072021484
420,1.050044298171997,1.6419416666030884,75.41826629638672
421,1.050044298171997,1.6419416666030884,75.5017318725586
422,1.050044298171997,1.6419416666030884,75.58518981933594
423,1.050044298171997,1.6419416666030884,75.66865539550781
424,1.050044298171997,1.6419416666030884,75.75211334228516
425,1.050044298171997,1.6419416666030884,75.8355712890625
426,1.050044298171997,1.6419416666030884,75.91902160644531
427,1.050044298171997,1.6419416666030884,76.00247192382812
428,1.050044298171997,1.6419416666030884,76.08592224121094
429,1.050044298171997,1.6419416666030884,76.16937255859375
430,1.050044298171997,1.6419416666030884,76.25282287597656
431,1.050044298171997,1.6419416666030884,76.33625793457031
432,1.050044298171997,1.6419416666030884,76.4197006225586
433,1.050044298171997,1.6419416666030884,76.50314331054688
434,1.050044298171997,1.6419416666030884,76.58657836914062
435,1.050044298171997,1.6419416666030884,76.67001342773438
436,1.050044298171997,1.6419416666030884,76.75344848632812
437,1.050044298171997,1.6419416666030884,76.83688354492188
438,1.050044298171997,1.6419416666030884,76.9203109741211
439,1.050044298171997,1.6419416666030884,77.00373840332031
440,1.050044298171997,1.6419416666030884,77.08716583251953
441,1.050044298171997,1.6419416666030884,77.17058563232422
442,1.050044298171997,1.6419416666030884,77.25401306152344
443,1.050044298171997,1.6419416666030884,77.33743286132812
444,1.050044298171997,1.6419416666030884,77.42085266113281
445,1.050044298171997,1.6419416666030884,77.5042724609375
446,1.050044298171997,1.6419416666030884,77.58769226074219
447,1.050044298171997,1.6419416666030884,77.67110443115234
448,1.050044298171997,1.6419416666030884,77.7545166015625
449,1.050044298171997,1.6419416666030884,77.83792877197266
450,1.050044298171997,1.6419416666030884,77.92133331298828
451,1.050044298171997,1.6419416666030884,78.00474548339844
452,1.050044298171997,1.6419416666030884,78.08815002441406
453,1.050044298171997,1.6419416666030884,78.17155456542969
454,1.050044298171997,1.6419416666030884,78.25495147705078
455,1.050044298171997,1.6419416666030884,78.33834838867188
456,1.050044298171997,1.6419416666030884,78.4217529296875
457,1.050044298171997,1.6419416666030884,78.50514221191406
458,1.050044298171997,1.6419416666030884,78.58853912353516
459,1.050044298171997,1.6419416666030884,78.67193603515625
460,1.050044298171997,1.6419416666030884,78.75532531738281
461,1.050044298171997,1.6419416666030884,78.83870697021484
462,1.050044298171997,1.6419416666030884,78.9220962524414
463,1.050044298171997,1.6419416666030884,79.00547790527344
464,1.050044298171997,1.6419416666030884,79.08885955810547
465,1.050044298171997,1.6419416666030884,79.1722412109375
466,1.050044298171997,1.6419416666030884,79.25562286376953
467,1.050044298171997,1.6419416666030884,79.33900451660156
468,1.050044298171997,1.6419416666030884,79.42237854003906
469,1.050044298171997,1.6419416666030884,79.50575256347656
470,1.050044298171997,1.6419416666030884,79.58912658691406
471,1.050044298171997,1.6419416666030884,79.67250061035156
472,1.050044298171997,1.6419416666030884,79.75586700439453
473,1.050044298171997,1.6419416666030884,79.8392333984375
474,1.050044298171997,1.6419416666030884,79.92259979248047
475,1.050044298171997,1.6419416666030884,80.0059585571289
476,1.050044298171997,1.6419416666030884,80.08932495117188
477,1.050044298171997,1.6419416666030884,80.17268371582031
478,1.050044298171997,1.6419416666030884,80.25604248046875
479,1.050044298171997,1.6419416666030884,80.33940124511719
480,1.050044298171997,1.6419416666030884,80.42276000976562
481,1.050044298171997,1.6419416666030884,80.50611114501953
482,1.050044298171997,1.6419416666030884,80.58946228027344
483,1.050044298171997,1.6419416666030884,80.67280578613281
484,1.050044298171997,1.6419416666030884,80.75615692138672
485,1.050044298171997,1.6419416666030884,80.83950805664062
486,1.050044298171997,1.6419416666030884,80.9228515625
487,1.050044298171997,1.6419416666030884,81.00619506835938
488,1.050044298171997,1.6419416666030884,81.08953857421875
489,1.050044298171997,1.6419416666030884,81.1728744506836
490,1.050044298171997,1.6419416666030884,81.25621032714844
491,1.050044298171997,1.6419416666030884,81.33954620361328
492,1.050044298171997,1.6419416666030884,81.42288208007812
493,1.050044298171997,1.6419416666030884,81.50621795654297
494,1.050044298171997,1.6419416666030884,81.58954620361328
495,1.050044298171997,1.6419416666030884,81.67288208007812
496,1.050044298171997,1.6419416666030884,81.75621032714844
497,1.050044298171997,1.6419416666030884,81.83953094482422
498,1.050044298171997,1.6419416666030884,81.92285919189453
499,1.050044298171997,1.6419416666030884,82.00617980957031
500,1.050044298171997,1.6419416666030884,82.08950805664062
501,1.050044298171997,1.6419416666030884,82.17282104492188
502,1.050044298171997,1.6419416666030884,82.25614166259766
503,1.050044298171997,1.6419416666030884,82.33946228027344
504,1.050044298171997,1.6419416666030884,82.42277526855469
505,1.050044298171997,1.6419416666030884,82.50608825683594
506,1.050044298171997,1.6419416666030884,82.58940124511719
507,1.050044298171997,1.6419416666030884,82.67271423339844
508,1.050044298171997,1.6419416666030884,82.75601959228516
509,1.050044298171997,1.6419416666030884,82.83932495117188
510,1.050044298171997,1.6419416666030884,82.9226303100586
511,1.050044298171997,1.6419416666030884,83.00593566894531
512,1.050044298171997,1.6419416666030884,83.0892333984375
513,1.050044298171997,1.6419416666030884,83.17253875732422
514,1.050044298171997,1.6419416666030884,83.25584411621094
515,1.050044298171997,1.6419416666030884,83.33914184570312
516,1.050044298171997,1.6419416666030884,83.42243194580078
517,1.050044298171997,1.6419416666030884,83.50572967529297
518,1.050044298171997,1.6419416666030884,83.58901977539062
