epoch,nec,wec,dec,sec,nec_margin_soft,wec_margin_soft,dec_margin_soft,sec_margin_soft
47,40.78947448730469,40.78947448730469,6.5789475440979,77.63158416748047,-0.0005161932203918695,-0.0005169156938791275,-0.003928656689822674,0.007417821325361729
48,30.263158798217773,30.263158798217773,22.36842155456543,46.05263137817383,-0.0012925313785672188,-0.0012931767851114273,-0.0023524751886725426,-0.0007683793664909899
49,28.289472579956055,28.289472579956055,12.5,52.6315803527832,-0.002312325406819582,-0.0023130103945732117,-0.005260630510747433,0.0016215333016589284
50,33.55263137817383,33.55263137817383,13.815789222717285,50.65789031982422,-0.0013258744729682803,-0.0013264281442388892,-0.0036341839004307985,0.0024861895944923162
51,39.47368621826172,39.47368621826172,14.473684310913086,71.71052551269531,-0.0005453525809571147,-0.0005460153333842754,-0.004299163352698088,0.007556837983429432
52,38.157894134521484,38.157894134521484,12.5,67.10526275634766,-0.0012052685488015413,-0.00120598915964365,-0.003708456177264452,0.0032409222330898046
53,30.92105484008789,30.92105484008789,12.5,53.94737243652344,-0.000883979257196188,-0.0008846552227623761,-0.0029683078173547983,0.002672228729352355
54,26.3157901763916,26.3157901763916,13.815789222717285,50.0,-0.0014630269724875689,-0.001463812543079257,-0.003411567071452737,0.0008527623722329736
55,29.605262756347656,29.605262756347656,9.86842155456543,49.342105865478516,-0.001989454496651888,-0.0019901872146874666,-0.004598923493176699,0.001459051389247179
56,38.157894134521484,38.157894134521484,19.73684310913086,66.44737243652344,-0.00158958591055125,-0.0015902523882687092,-0.0048841023817658424,0.004216703586280346
57,22.36842155456543,22.36842155456543,8.552631378173828,53.28947448730469,-0.0014174113748595119,-0.001418065745383501,-0.0038211557548493147,0.0020035370253026485
58,28.947368621826172,28.947368621826172,7.894736289978027,55.92105484008789,-0.0025206280406564474,-0.0025213032495230436,-0.005706124473363161,0.0016985792899504304
59,38.157894134521484,38.157894134521484,20.394737243652344,64.47368621826172,-0.0003674060571938753,-0.00036785457632504404,-0.002461804309859872,0.003993159160017967
60,34.86842346191406,34.86842346191406,15.789472579956055,66.44737243652344,-0.0007703517912887037,-0.0007706775795668364,-0.0026114836800843477,0.003140566637739539
61,34.86842346191406,34.86842346191406,11.842105865478516,66.44737243652344,-0.0011318739270791411,-0.0011322344653308392,-0.003229601075872779,0.0027181312907487154
62,21.710527420043945,21.710527420043945,3.9473681449890137,52.6315803527832,-0.0011191804660484195,-0.00111981644295156,-0.0028299670666456223,0.0014337407192215323
63,28.289472579956055,28.289472579956055,5.921052932739258,54.605262756347656,-0.0014031835598871112,-0.0014037966029718518,-0.003908393904566765,0.0022910982370376587
64,23.68421173095703,23.68421173095703,7.236842155456543,41.44736862182617,-0.0018052613595500588,-0.0018058757996186614,-0.0030180634930729866,-0.0016972316661849618
65,28.289472579956055,28.289472579956055,9.86842155456543,48.684207916259766,-0.0015062899328768253,-0.0015069068176671863,-0.0038147561717778444,0.0018155849538743496
66,35.52631378173828,35.52631378173828,10.526315689086914,60.52631759643555,-0.0015929363435134292,-0.0015935521805658937,-0.00398694584146142,0.00218121986836195
67,31.57894515991211,31.57894515991211,13.1578950881958,60.52631759643555,-0.0009334074566140771,-0.0009338278323411942,-0.002786406083032489,0.0024071240331977606
68,32.894737243652344,32.894737243652344,9.210526466369629,68.42105102539062,-0.0007611133041791618,-0.0007617055089212954,-0.0031642632093280554,0.00427006371319294
69,26.3157901763916,26.3157901763916,6.5789475440979,51.97368240356445,-0.0016928042750805616,-0.0016933958977460861,-0.003947758581489325,0.0013157508801668882
70,27.63157844543457,27.63157844543457,3.9473681449890137,46.71052551269531,-0.0033755560871213675,-0.0033759940415620804,-0.005720950197428465,-0.002183902310207486
71,28.947368621826172,28.947368621826172,17.105262756347656,52.6315803527832,-0.0014768787659704685,-0.0014771749265491962,-0.002908150665462017,0.0003022007877007127
72,35.52631378173828,35.52631378173828,7.236842155456543,69.07894897460938,-0.000860592641402036,-0.0008611978264525533,-0.0034384180326014757,0.004287265241146088
73,38.157894134521484,38.157894134521484,9.210526466369629,63.815792083740234,-0.001301641808822751,-0.0013020047917962074,-0.00432208925485611,0.004314766731113195
74,20.394737243652344,20.394737243652344,8.552631378173828,31.57894515991211,-0.002104941289871931,-0.002105541992932558,-0.0041678412817418575,-0.0009566066437400877
75,23.68421173095703,23.68421173095703,11.184210777282715,44.07894515991211,-0.0008240790339186788,-0.000824769027531147,-0.00279783783480525,0.0020175378303974867
76,26.3157901763916,26.3157901763916,0.0,60.52631759643555,-0.0013455151347443461,-0.001345996861346066,-0.004737792070955038,0.004504129756242037
77,30.92105484008789,30.92105484008789,21.710527420043945,51.97368240356445,-0.001417736173607409,-0.0014183255843818188,-0.0036419942043721676,0.0016320868162438273
78,35.52631378173828,35.52631378173828,5.263157844543457,67.76315307617188,-0.0015601830091327429,-0.0015608185203745961,-0.005164962727576494,0.004896495025604963
79,26.3157901763916,26.3157901763916,6.5789475440979,53.28947448730469,-0.0009575763251632452,-0.0009581841295585036,-0.0032335654832422733,0.00294363871216774
80,38.157894134521484,38.157894134521484,16.447368621826172,60.52631759643555,-0.0007324358448386192,-0.000732938467990607,-0.003135155187919736,0.003794805146753788
81,35.52631378173828,35.52631378173828,14.473684310913086,72.36841583251953,-0.0009492583340033889,-0.0009498673607595265,-0.0027103836182504892,0.002937179757282138
82,32.894737243652344,32.894737243652344,7.894736289978027,57.894737243652344,-0.001174351666122675,-0.0011750248959288,-0.00561751052737236,0.007172486279159784
83,33.55263137817383,33.55263137817383,10.526315689086914,69.07894897460938,-0.0008545445161871612,-0.0008551788050681353,-0.003252423834055662,0.0041129314340651035
84,21.052631378173828,21.052631378173828,3.9473681449890137,49.342105865478516,-0.0017885216511785984,-0.0017891839379444718,-0.004663832951337099,0.0021136628929525614
85,36.184207916259766,36.184207916259766,19.078947067260742,59.21052551269531,-0.0008976547978818417,-0.0008979547419585288,-0.003749918658286333,0.004535649437457323
86,27.63157844543457,27.63157844543457,14.473684310913086,52.6315803527832,-0.0007082024239934981,-0.000708736595697701,-0.002010318683460355,0.0011930858017876744
87,25.0,25.0,6.5789475440979,55.92105484008789,-0.0020777226891368628,-0.0020781424827873707,-0.004867711570113897,0.0017223661998286843
88,25.0,25.0,5.263157844543457,36.842105865478516,-0.0020085808355361223,-0.0020091491751372814,-0.003446335671469569,-0.001751700765453279
89,32.894737243652344,32.894737243652344,21.052631378173828,51.97368240356445,-0.0013349512591958046,-0.0013356030685827136,-0.002844521775841713,0.0006392095237970352
90,30.263158798217773,30.263158798217773,14.473684310913086,48.02631378173828,-0.001627856632694602,-0.001628267695195973,-0.0036355890333652496,0.0007842417689971626
91,35.52631378173828,35.52631378173828,6.5789475440979,63.15789031982422,-0.0030744413379579782,-0.003075043438002467,-0.006993269082158804,0.002704508602619171
92,34.86842346191406,34.86842346191406,11.184210777282715,66.44737243652344,-0.0010697352699935436,-0.0010703310836106539,-0.003939093556255102,0.004345558118075132
93,32.23684310913086,32.23684310913086,15.789472579956055,59.21052551269531,-0.002061174251139164,-0.0020612634252756834,-0.003908992744982243,-0.000378029712010175
94,29.605262756347656,29.605262756347656,9.86842155456543,64.47368621826172,-0.001123507390730083,-0.0011241110041737556,-0.004769471008330584,0.00581453088670969
95,26.3157901763916,26.3157901763916,14.473684310913086,53.28947448730469,-0.000919709971640259,-0.0009203118970617652,-0.0032464147079735994,0.0030363956466317177
96,28.947368621826172,28.947368621826172,11.184210777282715,53.28947448730469,-0.003172757104039192,-0.003173226723447442,-0.00588618591427803,-0.0006277330103330314
97,35.52631378173828,35.52631378173828,17.76315689086914,57.23684310913086,-0.0022991097066551447,-0.0022996547631919384,-0.003996995743364096,-0.0007582672988064587
98,32.894737243652344,32.894737243652344,14.473684310913086,59.8684196472168,-0.00047335511771962047,-0.0004739062278531492,-0.002483592601493001,0.003811946837231517
99,28.947368621826172,28.947368621826172,9.210526466369629,50.0,-0.001084726070985198,-0.001085310592316091,-0.0035800060722976923,0.0030144157353788614
100,21.710527420043945,21.710527420043945,4.6052632331848145,34.86842346191406,-0.0018923194147646427,-0.001892919884994626,-0.003499391255900264,-0.0011865595588460565
101,36.842105865478516,36.842105865478516,22.36842155456543,65.78947448730469,-0.0013945664977654815,-0.0013951403088867664,-0.003955062013119459,0.003026086138561368
102,34.86842346191406,34.86842346191406,21.710527420043945,40.78947448730469,-0.00299371057190001,-0.0029941508546471596,-0.00476401811465621,-0.0028840540908277035
103,40.78947448730469,40.78947448730469,20.394737243652344,76.31578826904297,-0.0013277982361614704,-0.0013281471328809857,-0.0036390426103025675,0.003215545555576682
104,38.815792083740234,38.815792083740234,21.052631378173828,59.8684196472168,-0.0008359585772268474,-0.0008365016547031701,-0.0034349635243415833,0.004294376354664564
105,32.894737243652344,32.894737243652344,5.921052932739258,59.21052551269531,-0.0009408018668182194,-0.0009413141524419188,-0.003802709048613906,0.004642908461391926
106,36.842105865478516,36.842105865478516,20.394737243652344,54.605262756347656,-0.0018859498668462038,-0.0018865116871893406,-0.003571402281522751,-0.00017690283129923046
107,38.815792083740234,38.815792083740234,7.894736289978027,75.65789031982422,-0.0010443732608109713,-0.001044643111526966,-0.005405518691986799,0.007716288324445486
108,35.52631378173828,35.52631378173828,6.5789475440979,69.07894897460938,-0.001681876485235989,-0.0016825000056996942,-0.004734760615974665,0.003986941650509834
109,36.184207916259766,36.184207916259766,21.710527420043945,53.28947448730469,-0.0012352141784504056,-0.0012357908999547362,-0.0029746885411441326,0.001436999998986721
110,30.92105484008789,30.92105484008789,19.73684310913086,54.605262756347656,-0.0011846191482618451,-0.0011851513991132379,-0.0022761377040296793,0.00011938656825805083
111,32.894737243652344,32.894737243652344,15.131579399108887,55.26315689086914,-0.0014683589106425643,-0.0014688989613205194,-0.0032635172829031944,0.0010313251987099648
112,17.105262756347656,17.105262756347656,10.526315689086914,40.13157653808594,-0.0022750773932784796,-0.0022754359524697065,-0.0036753304302692413,-0.002263275207951665
113,28.947368621826172,28.947368621826172,15.789472579956055,43.42105484008789,-0.001999091124162078,-0.0019996650516986847,-0.003383613657206297,-0.0013407079968601465
114,33.55263137817383,33.55263137817383,2.6315789222717285,69.73684692382812,-0.0017145216697826982,-0.0017149565974250436,-0.004375716671347618,0.0027484148740768433
115,36.184207916259766,36.184207916259766,11.842105865478516,69.07894897460938,-0.0008383202948607504,-0.00083865289343521,-0.0037504995707422495,0.005204884335398674
116,32.23684310913086,32.23684310913086,13.815789222717285,55.26315689086914,-0.0018739778315648437,-0.0018744226545095444,-0.003532209899276495,-9.35448260861449e-05
117,32.894737243652344,32.894737243652344,7.894736289978027,59.21052551269531,-0.0017630659276619554,-0.0017635606927797198,-0.005754170008003712,0.004865236114710569
118,26.97368621826172,26.97368621826172,3.9473681449890137,57.23684310913086,-0.001423991285264492,-0.0014244745252653956,-0.005471565295010805,0.005540877114981413
119,35.52631378173828,35.52631378173828,7.894736289978027,59.21052551269531,-0.002111265901476145,-0.002111857756972313,-0.005280696786940098,0.0028452840633690357
120,32.894737243652344,32.894737243652344,8.552631378173828,53.94737243652344,-0.0012762617552652955,-0.0012765137944370508,-0.0034232139587402344,0.0021666125394403934
121,35.52631378173828,35.52631378173828,9.210526466369629,76.31578826904297,-0.001053434214554727,-0.0010538462083786726,-0.002917327918112278,0.0028831681702286005
122,22.36842155456543,22.36842155456543,2.6315789222717285,45.394737243652344,-0.003546495921909809,-0.003546911757439375,-0.00650413753464818,-0.001298594637773931
123,41.44736862182617,41.44736862182617,14.473684310913086,61.84210968017578,-0.000729009450878948,-0.0007295961841009557,-0.0036821712274104357,0.005101956892758608
124,28.947368621826172,28.947368621826172,6.5789475440979,46.05263137817383,-0.0025537346955388784,-0.0025540594942867756,-0.00435270881280303,-0.0015834970399737358
125,36.842105865478516,36.842105865478516,21.052631378173828,70.39473724365234,-0.0005688435048796237,-0.0005694333231076598,-0.0017019695369526744,0.002011769451200962
126,41.44736862182617,41.44736862182617,11.184210777282715,64.47368621826172,-0.000989482388831675,-0.0009899928700178862,-0.0038868768606334925,0.004875021521002054
127,23.68421173095703,23.68421173095703,0.0,50.0,-0.0022113914601504803,-0.002211895538493991,-0.005495223216712475,0.002112333895638585
128,37.5,37.5,0.0,74.34210968017578,-0.002080569276586175,-0.0020810691639781,-0.005950502119958401,0.00488701555877924
129,25.657896041870117,25.657896041870117,4.6052632331848145,50.0,-0.0026256232522428036,-0.0026259743608534336,-0.005066140554845333,-0.0002723755605984479
130,34.21052551269531,34.21052551269531,21.710527420043945,50.65789031982422,-0.001189235132187605,-0.0011897385120391846,-0.004837694112211466,0.0051964325830340385
131,34.21052551269531,34.21052551269531,9.210526466369629,67.10526275634766,-0.001970280660316348,-0.0019705432932823896,-0.004653053358197212,0.0022561538498848677
132,28.947368621826172,28.947368621826172,7.236842155456543,37.5,-0.003100802656263113,-0.003101303707808256,-0.005689484067261219,-0.001550368033349514
133,41.44736862182617,41.44736862182617,10.526315689086914,73.02631378173828,-0.0011550976196303964,-0.0011555926175788045,-0.004521951545029879,0.005683029070496559
134,24.342103958129883,24.342103958129883,8.552631378173828,46.71052551269531,-0.0029681462328881025,-0.0029686845373362303,-0.00534501438960433,-0.0013411646941676736
135,30.263158798217773,30.263158798217773,9.210526466369629,56.57894515991211,-0.002044304506853223,-0.0020448793657124043,-0.005809588823467493,0.0040174261666834354
136,27.63157844543457,27.63157844543457,19.078947067260742,26.3157901763916,-0.00190436199773103,-0.001904853037558496,-0.0035014362074434757,-0.0017678008880466223
137,28.947368621826172,28.947368621826172,11.184210777282715,44.73684310913086,-0.0015260782092809677,-0.0015264361863955855,-0.003093526465818286,-0.0002686912484932691
138,34.21052551269531,34.21052551269531,11.842105865478516,59.21052551269531,-0.0012483169557526708,-0.0012487166095525026,-0.0037836080882698298,0.003205870511010289
139,27.63157844543457,27.63157844543457,3.9473681449890137,51.315792083740234,-0.0016051045386120677,-0.0016055784653872252,-0.004094277508556843,0.0019171653548255563
140,42.105262756347656,42.105262756347656,22.36842155456543,70.39473724365234,-0.00037657690700143576,-0.00037705563590861857,-0.0021383720450103283,0.0037384445313364267
141,33.55263137817383,33.55263137817383,3.9473681449890137,54.605262756347656,-0.0013443352654576302,-0.0013448585523292422,-0.003974825143814087,0.002949258778244257
142,38.157894134521484,38.157894134521484,13.815789222717285,55.26315689086914,-0.0014848669525235891,-0.0014853477478027344,-0.00333177181892097,0.0014260098105296493
143,35.52631378173828,35.52631378173828,3.9473681449890137,71.71052551269531,-0.0005976680549792945,-0.0005981842987239361,-0.003401112277060747,0.005538338795304298
144,36.184207916259766,36.184207916259766,11.184210777282715,74.34210968017578,-0.0008129396010190248,-0.0008133993251249194,-0.0023022666573524475,0.002579681808128953
145,38.815792083740234,38.815792083740234,27.63157844543457,71.71052551269531,-0.0008381480583921075,-0.0008384510292671621,-0.001753643504343927,0.0010010270634666085
146,26.97368621826172,26.97368621826172,6.5789475440979,47.36842346191406,-0.001671536359935999,-0.0016718022525310516,-0.0037155956961214542,0.0008432618924416602
147,37.5,37.5,13.1578950881958,69.07894897460938,-0.0008471218170598149,-0.0008473569760099053,-0.003916072193533182,0.005293131340295076
148,23.026315689086914,23.026315689086914,4.6052632331848145,44.73684310913086,-0.003648198675364256,-0.0036485379096120596,-0.005881269462406635,-0.003094506449997425
149,35.52631378173828,35.52631378173828,18.421052932739258,57.894737243652344,-0.0006787496386095881,-0.0006789957405999303,-0.002099086297675967,0.0020673631224781275
150,33.55263137817383,33.55263137817383,14.473684310913086,61.84210968017578,-0.0010095767211169004,-0.0010098542552441359,-0.002350437454879284,0.001269361237064004
151,37.5,37.5,16.447368621826172,67.10526275634766,-0.00113762600813061,-0.0011381537187844515,-0.0036292788572609425,0.003623276250436902
152,39.47368621826172,39.47368621826172,23.026315689086914,62.5,-0.0010946557158604264,-0.0010950048454105854,-0.003041075309738517,0.002295625163242221
153,44.73684310913086,44.73684310913086,7.236842155456543,84.21052551269531,-0.0005014008493162692,-0.0005018338561058044,-0.0032826634123921394,0.006302072666585445
154,30.92105484008789,30.92105484008789,9.86842155456543,60.52631759643555,-0.0019087153486907482,-0.0019090276909992099,-0.005463450215756893,0.003762168576940894
155,40.78947448730469,40.78947448730469,15.789472579956055,79.60526275634766,-0.000891501666046679,-0.0008917953819036484,-0.003354482352733612,0.0044820839539170265
156,34.86842346191406,34.86842346191406,3.9473681449890137,64.47368621826172,-0.000907223264221102,-0.0009076556307263672,-0.0047434852458536625,0.006567780394107103
157,33.55263137817383,33.55263137817383,11.842105865478516,63.15789031982422,-0.001187957706861198,-0.001188448048196733,-0.003022279590368271,0.0020641544833779335
158,33.55263137817383,33.55263137817383,6.5789475440979,58.55262756347656,-0.00220792880281806,-0.0022081744391471148,-0.00617872504517436,0.004026369657367468
159,32.894737243652344,32.894737243652344,6.5789475440979,65.13158416748047,-0.0010356362909078598,-0.001036107074469328,-0.003684250172227621,0.004462829325348139
160,44.73684310913086,44.73684310913086,25.0,80.92105102539062,-0.0006094025447964668,-0.0006096307188272476,-0.0033225882798433304,0.005416549742221832
161,27.63157844543457,27.63157844543457,11.842105865478516,53.28947448730469,-0.002931098686531186,-0.0029315988067537546,-0.004963705316185951,-0.0017428091960027814
162,32.894737243652344,32.894737243652344,5.263157844543457,71.71052551269531,-0.0016998957144096494,-0.0017003552056849003,-0.004099334590137005,0.0025666761212050915
163,34.21052551269531,34.21052551269531,17.76315689086914,59.21052551269531,-0.002444102196022868,-0.002444431884214282,-0.004513023421168327,-0.00029741806793026626
164,39.47368621826172,39.47368621826172,13.1578950881958,67.10526275634766,-0.0006179906777106225,-0.0006183854420669377,-0.003014112589880824,0.004686009604483843
165,32.894737243652344,32.894737243652344,4.6052632331848145,55.26315689086914,-0.0024683824740350246,-0.002468758262693882,-0.006241600029170513,0.0031902457121759653
166,31.57894515991211,31.57894515991211,18.421052932739258,44.73684310913086,-0.0008081896230578423,-0.0008084793807938695,-0.002878099214285612,0.0023869855795055628
167,37.5,37.5,11.184210777282715,60.52631759643555,-0.0009567566448822618,-0.000957201758865267,-0.0029277303256094456,0.0025996395852416754
168,42.105262756347656,42.105262756347656,16.447368621826172,76.31578826904297,-0.0006853765808045864,-0.0006855230894871056,-0.0023716867435723543,0.0033742685336619616
169,43.42105484008789,43.42105484008789,27.63157844543457,71.05262756347656,-0.0003135319275315851,-0.00031397296697832644,-0.0019075142918154597,0.0034212113823741674
170,23.68421173095703,23.68421173095703,12.5,25.657896041870117,-0.002059668768197298,-0.0020599253475666046,-0.004086881875991821,-0.0012788140447810292
171,40.13157653808594,40.13157653808594,15.131579399108887,64.47368621826172,-0.0006863558082841337,-0.0006867845077067614,-0.00306042842566967,0.004311676602810621
172,22.36842155456543,22.36842155456543,11.842105865478516,38.157894134521484,-0.0012972339754924178,-0.0012976706493645906,-0.003623729106038809,0.0014545407611876726
173,32.894737243652344,32.894737243652344,9.86842155456543,68.42105102539062,-0.0015985211357474327,-0.0015989654930308461,-0.004289303906261921,0.003086597891524434
174,36.842105865478516,36.842105865478516,22.36842155456543,52.6315803527832,-0.002108213724568486,-0.0021085061598569155,-0.0046399375423789024,0.000937041942961514
175,32.23684310913086,32.23684310913086,7.894736289978027,50.0,-0.0009259729413315654,-0.0009264192776754498,-0.003242338076233864,0.002867632545530796
176,44.07894515991211,44.07894515991211,23.68421173095703,50.65789031982422,-0.0011755255982279778,-0.001175778335891664,-0.0033290728460997343,0.0018609403632581234
177,41.44736862182617,41.44736862182617,13.815789222717285,82.23684692382812,-0.001046614022925496,-0.0010468869004398584,-0.004402445629239082,0.006405135150998831
178,37.5,37.5,13.815789222717285,75.65789031982422,-0.0009921828750520945,-0.0009925621561706066,-0.0036724566016346216,0.00481318449601531
179,32.23684310913086,32.23684310913086,6.5789475440979,55.92105484008789,-0.0006964096101000905,-0.0006969055393710732,-0.003085790202021599,0.003637355752289295
180,35.52631378173828,35.52631378173828,7.236842155456543,71.05262756347656,-0.0012219763593748212,-0.001222277176566422,-0.004560830537229776,0.005611045751720667
181,34.21052551269531,34.21052551269531,4.6052632331848145,63.15789031982422,-0.0015667289262637496,-0.0015671320725232363,-0.00335271586664021,0.0011923988349735737
182,40.78947448730469,40.78947448730469,17.76315689086914,66.44737243652344,-0.000638839730527252,-0.0006392707582563162,-0.0025638402439653873,0.0033867426682263613
183,28.947368621826172,28.947368621826172,9.210526466369629,55.92105484008789,-0.0013819478917866945,-0.00138215406332165,-0.004051815718412399,0.00292978179641068
184,26.97368621826172,26.97368621826172,7.236842155456543,50.65789031982422,-0.0014384916285052896,-0.0014389820862561464,-0.0037359397392719984,0.0019390130182728171
185,26.97368621826172,26.97368621826172,5.263157844543457,59.21052551269531,-0.002465269761160016,-0.0024656697642058134,-0.005597326438874006,0.0018046721816062927
