epoch,total_loss,physics_loss,reg_breach,inv_alpha,E_soft_%,shear_pen
466,883.490478515625,8.845752262458002e-15,870.9329223632812,12.557530403137207,3.951157256960869,0.0
467,875.5203857421875,8.308264964678944e-15,862.9761962890625,12.544170379638672,3.9376456290483475,0.0
468,867.8739624023438,3.516248275146493e-15,855.3431396484375,12.530838012695312,3.9246249943971634,0.0
469,860.2456665039062,4.255069587015504e-15,847.7281494140625,12.517534255981445,3.9115771651268005,0.0
470,852.00244140625,3.676607070413019e-15,839.4981689453125,12.504257202148438,3.89740951359272,0.0
471,844.5514526367188,1.1490681249928282e-14,832.0604248046875,12.491008758544922,3.884545713663101,0.0
472,837.2684936523438,1.3503337411722906e-14,824.7907104492188,12.477788925170898,3.8719169795513153,0.0
473,829.468017578125,2.2003462962251474e-14,817.00341796875,12.464597702026367,3.8583271205425262,0.0
474,822.7422485351562,3.783456465060887e-15,810.2908325195312,12.451434135437012,3.8465607911348343,0.0
475,815.9937744140625,7.226717393450134e-15,803.5554809570312,12.438298225402832,3.834705427289009,0.0
476,808.1160278320312,1.4565910597900272e-14,795.6908569335938,12.425189018249512,3.8207992911338806,0.0
477,800.7466430664062,5.728202183825871e-15,788.3345336914062,12.412108421325684,3.807729482650757,0.0
478,793.8880004882812,1.2803914355087771e-14,781.4889526367188,12.399054527282715,3.795512393116951,0.0
479,786.2325439453125,2.3905707532338553e-14,773.8464965820312,12.386028289794922,3.7818096578121185,0.0
480,778.6491088867188,5.5554862366500885e-15,766.2760620117188,12.373029708862305,3.7681691348552704,0.0
481,771.5770263671875,1.3790394336448547e-14,759.2169799804688,12.360058784484863,3.755389153957367,0.0
482,764.836181640625,7.446306449861075e-15,752.4890747070312,12.347114562988281,3.743153437972069,0.0
483,758.0419311523438,1.2678111327695668e-14,745.707763671875,12.334197044372559,3.7307649850845337,0.0
484,751.4248046875,1.4086880431943023e-14,739.103515625,12.321307182312012,3.7186458706855774,0.0
485,744.7843627929688,6.791867195472248e-15,732.4758911132812,12.308444023132324,3.7064291536808014,0.0
486,737.7355346679688,1.0701989390982016e-14,725.43994140625,12.295607566833496,3.693399205803871,0.0
487,731.7050170898438,4.079526243861787e-15,719.4222412109375,12.282797813415527,3.682204708456993,0.0
488,725.3704223632812,5.959529422819862e-15,713.1004028320312,12.270014762878418,3.6703940480947495,0.0
489,717.9085083007812,8.411529292377557e-15,705.6512451171875,12.257258415222168,3.6564096808433533,0.0
490,710.9834594726562,3.3329170993174825e-15,698.7389526367188,12.244528770446777,3.6433670669794083,0.0
491,704.79638671875,7.691021891619368e-15,692.5645751953125,12.23182487487793,3.631662204861641,0.0
492,698.093505859375,1.4307999229856705e-14,685.8743286132812,12.219147682189941,3.618920221924782,0.0
493,692.1888427734375,5.71412280217661e-15,679.9823608398438,12.206497192382812,3.607647120952606,0.0
494,686.2920532226562,2.261640437848842e-15,674.0982055664062,12.19387149810791,3.5963401198387146,0.0
495,679.49267578125,6.498147086067031e-15,667.3114013671875,12.181273460388184,3.5832371562719345,0.0
496,673.1033935546875,1.0956313574493962e-14,660.9346923828125,12.168701171875,3.5708650946617126,0.0
497,667.0555419921875,3.4147578461976667e-15,654.8994140625,12.156153678894043,3.55910025537014,0.0
498,660.58642578125,1.8595312396558865e-14,648.4428100585938,12.143632888793945,3.5464540123939514,0.0
499,655.2698974609375,6.200382394338675e-15,643.1387329101562,12.13113784790039,3.53601798415184,0.0
500,649.8388671875,6.273920524269873e-15,637.72021484375,12.118668556213379,3.5253122448921204,0.0
501,643.1419067382812,3.6721940287578244e-15,631.0357055664062,12.10622501373291,3.512042388319969,0.0
502,636.4707641601562,1.0444166114364963e-14,624.376953125,12.093806266784668,3.498753532767296,0.0
503,630.6427612304688,2.275032579316348e-14,618.5613403320312,12.081413269042969,3.4870892763137817,0.0
504,624.7447509765625,1.0377906115033048e-14,612.6757202148438,12.069046020507812,3.4752286970615387,0.0
505,618.93408203125,6.918323285266684e-15,606.8773803710938,12.0567045211792,3.463488072156906,0.0
506,613.27001953125,8.30763053700145e-15,601.2256469726562,12.044386863708496,3.4519903361797333,0.0
507,607.4788818359375,3.9114317084462235e-15,595.44677734375,12.032094955444336,3.4401778131723404,0.0
508,602.3890380859375,8.634419236183948e-15,590.3692016601562,12.019828796386719,3.429751470685005,0.0
509,597.0028686523438,1.5763694806414895e-14,584.9953002929688,12.007586479187012,3.4186676144599915,0.0
510,590.8237915039062,1.1517321283152377e-14,578.8284301757812,11.995369911193848,3.405885398387909,0.0
511,585.4818725585938,9.416664327368662e-15,573.4987182617188,11.98317813873291,3.3947832882404327,0.0
512,580.486083984375,5.413081363491801e-15,568.5150756835938,11.9710111618042,3.384355455636978,0.0
513,574.5984497070312,6.0355747702749325e-15,562.6395874023438,11.958868026733398,3.3720023930072784,0.0
514,568.9111328125,7.578758685889125e-15,556.96435546875,11.946749687194824,3.36000919342041,0.0
515,563.6962890625,4.810842208543414e-15,551.7616577148438,11.934656143188477,3.348960727453232,0.0
516,558.2128295898438,4.209178612482687e-15,546.2902221679688,11.922587394714355,3.3372852951288223,0.0
517,553.6509399414062,3.847675538506392e-15,541.7404174804688,11.910543441772461,3.3275317400693893,0.0
518,548.7979736328125,1.5822781918991224e-15,536.8994750976562,11.898523330688477,3.3171091228723526,0.0
519,542.953125,9.084062441069157e-15,531.0665893554688,11.886527061462402,3.3044882118701935,0.0
520,537.5071411132812,8.80620683524954e-15,525.632568359375,11.874554634094238,3.292667865753174,0.0
521,532.6600952148438,1.1837572582047966e-14,520.7974853515625,11.862606048583984,3.2820988446474075,0.0
522,527.3770751953125,6.624705243331612e-15,515.5263671875,11.850683212280273,3.270520642399788,0.0
523,522.7780151367188,4.278469295699878e-15,510.939208984375,11.838783264160156,3.260396420955658,0.0
524,518.1583862304688,7.0587605008885e-15,506.3314514160156,11.826908111572266,3.2501809298992157,0.0
525,512.7451782226562,7.200771927242788e-15,500.93011474609375,11.815055847167969,3.2381467521190643,0.0
526,507.6664733886719,4.550223723200422e-15,495.8632507324219,11.803226470947266,3.2267987728118896,0.0
527,502.91522216796875,1.0916349713009556e-14,491.1238098144531,11.791420936584473,3.216131404042244,0.0
528,497.8459167480469,1.8215519763668982e-14,486.0662841796875,11.779640197753906,3.2046910375356674,0.0
529,493.7763671875,3.750260396825043e-15,482.00848388671875,11.76788330078125,3.195469081401825,0.0
530,489.577392578125,2.854062904455025e-15,477.8212585449219,11.756149291992188,3.1859122216701508,0.0
531,484.28277587890625,8.706858340866083e-15,472.538330078125,11.744439125061035,3.173794597387314,0.0
532,478.9809265136719,6.658264265185353e-15,467.2481689453125,11.73275089263916,3.161592409014702,0.0
533,474.4526062011719,8.840653971148478e-15,462.73150634765625,11.721085548400879,3.151119500398636,0.0
534,469.78961181640625,6.391534860644395e-15,458.0801696777344,11.709444999694824,3.140280768275261,0.0
535,465.28533935546875,3.705122434582335e-15,453.5875244140625,11.697827339172363,3.129759430885315,0.0
536,460.7825622558594,6.897010665764345e-15,449.0963439941406,11.686232566833496,3.119189292192459,0.0
537,456.29473876953125,5.213705477817663e-15,444.6200866699219,11.674660682678223,3.1086016446352005,0.0
538,451.9153747558594,5.217605641023295e-15,440.25225830078125,11.663110733032227,3.0982188880443573,0.0
539,447.4698181152344,4.831029544775326e-15,435.8182373046875,11.65158462524414,3.087626025080681,0.0
540,443.16204833984375,4.357293758254889e-15,431.52197265625,11.640081405639648,3.07731069624424,0.0
541,438.81182861328125,7.50200056020894e-15,427.1832275390625,11.628600120544434,3.0668411403894424,0.0
542,434.5708923339844,1.7607063810404222e-14,422.9537353515625,11.617142677307129,3.0565839260816574,0.0
543,430.30572509765625,8.62289027073887e-15,418.70001220703125,11.605707168579102,3.046216070652008,0.0
544,426.12725830078125,1.3268674556982628e-14,414.532958984375,11.594293594360352,3.0360082164406776,0.0
545,421.8916015625,5.0267826705340576e-15,410.3086853027344,11.582901954650879,3.0256077647209167,0.0
546,417.83880615234375,5.269337754760378e-15,406.26727294921875,11.571533203125,3.0156072229146957,0.0
547,413.6372985839844,9.787280205307992e-15,402.0771179199219,11.560188293457031,3.0051860958337784,0.0
548,409.9482727050781,1.4097222704228998e-14,398.3994140625,11.548864364624023,2.9959945008158684,0.0
549,406.0869445800781,1.936662737459221e-14,394.54937744140625,11.53756332397461,2.9863266274333,0.0
550,401.65179443359375,1.8561863065471793e-14,390.1255187988281,11.52628231048584,2.9751595109701157,0.0
551,397.91534423828125,9.524949866378599e-15,386.40032958984375,11.51502513885498,2.9657067731022835,0.0
552,394.3948059082031,3.29556612271712e-15,382.8910217285156,11.503789901733398,2.9567601159214973,0.0
553,390.12823486328125,3.708209446158604e-15,378.6356506347656,11.492575645446777,2.9458561912178993,0.0
554,385.9776306152344,7.4876526691154e-15,374.4962463378906,11.48138427734375,2.935190498828888,0.0
555,382.2384033203125,1.0219340700274096e-14,370.7681884765625,11.47021484375,2.925534173846245,0.0
556,378.236572265625,4.414417660217719e-15,366.7774963378906,11.459066390991211,2.915143594145775,0.0
557,374.7383117675781,4.740523227328257e-15,363.2903747558594,11.447937965393066,2.9060177505016327,0.0
558,371.1469421386719,2.3077048423776093e-15,359.7101135253906,11.436833381652832,2.8966024518013,0.0
559,367.0670166015625,1.2104177049229205e-14,355.6412658691406,11.425749778747559,2.8858453035354614,0.0
560,363.68548583984375,6.623371166439686e-15,352.27081298828125,11.414688110351562,2.8768878430128098,0.0
561,360.4901428222656,6.872613152268106e-15,349.08648681640625,11.403647422790527,2.86838561296463,0.0
562,356.5705261230469,6.430742321706902e-15,345.1778869628906,11.392627716064453,2.857896313071251,0.0
563,352.7464294433594,4.980611751612173e-15,341.36480712890625,11.381629943847656,2.8476059436798096,0.0
564,349.2804870605469,5.045436877131439e-15,337.9098205566406,11.37065315246582,2.8382323682308197,0.0
565,345.5094299316406,6.716791700741784e-15,334.14971923828125,11.359697341918945,2.827976271510124,0.0
566,342.0469970703125,1.0776784094290465e-14,330.6982421875,11.348762512207031,2.818511053919792,0.0
567,338.595947265625,8.926266979259259e-15,327.2580871582031,11.337849617004395,2.8090275824069977,0.0
568,334.95135498046875,1.2807227100944483e-14,323.6243896484375,11.326956748962402,2.798956260085106,0.0
569,332.1644287109375,9.48707563517507e-15,320.8483581542969,11.316085815429688,2.7912240475416183,0.0
570,329.2438659667969,1.986414022297502e-15,317.9386291503906,11.3052339553833,2.7830833569169044,0.0
571,325.44189453125,9.175622467502611e-15,314.1474914550781,11.294403076171875,2.772420644760132,0.0
572,321.60858154296875,1.6883894185092813e-14,310.3249816894531,11.283594131469727,2.7616042643785477,0.0
573,318.3322448730469,6.869626937612561e-15,307.0594482421875,11.272805213928223,2.7523111552000046,0.0
574,314.9335021972656,3.4993895666390537e-15,303.6714782714844,11.26203727722168,2.742617204785347,0.0
575,311.9525451660156,1.077290807152383e-14,300.7012634277344,11.251289367675781,2.7340739965438843,0.0
576,308.8455505371094,5.335590977828715e-15,297.60498046875,11.240562438964844,2.725123055279255,0.0
577,305.4606018066406,5.308535898460465e-15,294.2307434082031,11.22985553741455,2.7153154835104942,0.0
578,302.7856750488281,1.1785290320411642e-14,291.5664978027344,11.219169616699219,2.707531861960888,0.0
579,300.0948486328125,7.505618237926663e-15,288.8863525390625,11.208503723144531,2.6996657252311707,0.0
580,296.644287109375,2.1046161571857715e-14,285.4464416503906,11.197858810424805,2.6895159855484962,0.0
581,293.2135314941406,3.1465802270751403e-15,282.02630615234375,11.187233924865723,2.679363824427128,0.0
582,290.18377685546875,4.766525868259543e-15,279.00714111328125,11.176627159118652,2.670350670814514,0.0
583,286.9420166015625,6.88712494423694e-15,275.7759704589844,11.16604232788086,2.660650387406349,0.0
584,284.0205078125,4.486531080731635e-15,272.8650207519531,11.155477523803711,2.6518626138567924,0.0
585,281.05712890625,1.0823526760451747e-14,269.9122009277344,11.14493179321289,2.6429004967212677,0.0
586,277.8897399902344,7.462666044204345e-15,266.7553405761719,11.134406089782715,2.633264660835266,0.0
587,275.4698181152344,9.63622966685708e-15,264.3459167480469,11.123900413513184,2.6258718222379684,0.0
588,272.9883728027344,3.983260525889862e-15,261.8749694824219,11.113415718078613,2.618255093693733,0.0
589,269.7576599121094,8.567346085222669e-15,258.65472412109375,11.102949142456055,2.608274668455124,0.0
590,266.51885986328125,6.820316491071678e-15,255.42636108398438,11.09250259399414,2.598206326365471,0.0
591,263.7313232421875,4.92440179819943e-15,252.6492462158203,11.082077026367188,2.589494362473488,0.0
592,260.8014831542969,6.4966838366506494e-15,249.7298126220703,11.071670532226562,2.5802841410040855,0.0
593,258.2177734375,2.970150887458595e-15,247.15647888183594,11.061283111572266,2.572121098637581,0.0
594,255.5400848388672,3.0241990010317077e-15,244.48916625976562,11.050914764404297,2.563614957034588,0.0
595,252.6210479736328,3.3968769806811284e-15,241.58047485351562,11.040566444396973,2.5542858988046646,0.0
596,250.34629821777344,6.7529938889074326e-15,239.31605529785156,11.030237197875977,2.5469843298196793,0.0
597,248.04771423339844,1.1913196530611778e-14,237.0277862548828,11.019927024841309,2.53957062959671,0.0
598,245.076171875,3.1046074151980848e-15,234.0665283203125,11.009635925292969,2.5299232453107834,0.0
599,242.12583923339844,9.554661241069438e-15,231.12648010253906,10.999363899230957,2.520284429192543,0.0
600,239.55206298828125,5.574977311799357e-15,228.56295776367188,10.98911190032959,2.5118298828601837,0.0
601,236.80819702148438,5.657509237564501e-15,225.82931518554688,10.97887897491455,2.5027617812156677,0.0
602,234.3638458251953,2.6739407129466874e-15,223.3951873779297,10.96866512298584,2.4946410208940506,0.0
603,231.880615234375,1.5526185073938895e-14,220.92214965820312,10.95846939086914,2.486344985663891,0.0
604,229.2154083251953,7.171413765290954e-15,218.26712036132812,10.948293685913086,2.4773865938186646,0.0
605,227.18743896484375,3.213648295838736e-15,216.24929809570312,10.93813705444336,2.4705417454242706,0.0
606,225.10157775878906,4.5780491790342e-15,214.173583984375,10.927997589111328,2.4634670466184616,0.0
607,222.3517303466797,3.910179793750182e-15,211.43385314941406,10.917878150939941,2.4540765210986137,0.0
608,219.59188842773438,1.3583575995783359e-14,208.68411254882812,10.907777786254883,2.4445902556180954,0.0
609,217.20822143554688,1.0055102705867382e-14,206.31053161621094,10.89769458770752,2.436351403594017,0.0
610,214.6830291748047,6.3384491882576e-15,203.79539489746094,10.8876314163208,2.427569217979908,0.0
611,212.45050048828125,4.249181437482666e-15,201.5729217529297,10.877586364746094,2.4197638034820557,0.0
612,210.13543701171875,3.0385934789373473e-15,199.26788330078125,10.867559432983398,2.411622740328312,0.0
613,207.6041717529297,3.1944757050776347e-15,196.7466278076172,10.857550621032715,2.402663975954056,0.0
614,205.6578826904297,4.030664724782949e-15,194.81031799316406,10.84756088256836,2.3957446217536926,0.0
615,203.70004272460938,1.667004568272365e-15,192.86245727539062,10.837590217590332,2.388749271631241,0.0
616,201.1588897705078,5.945470793477809e-15,190.3312530517578,10.82763671875,2.379605919122696,0.0
617,198.6473388671875,5.64406386007626e-15,187.8296356201172,10.817702293395996,2.3705095052719116,0.0
618,196.47911071777344,4.419855188222618e-15,185.67132568359375,10.807785034179688,2.362612634897232,0.0
619,194.1717071533203,1.9507399591744664e-15,183.3738250732422,10.797886848449707,2.3541558533906937,0.0
620,192.13938903808594,7.201059071411907e-15,181.35137939453125,10.788006782531738,2.3466676473617554,0.0
621,190.07669067382812,8.955349855503236e-15,179.29855346679688,10.778143882751465,2.339024096727371,0.0
622,187.85252380371094,9.723833202393908e-15,177.084228515625,10.76830005645752,2.3307299241423607,0.0
623,186.16815185546875,7.755795348128851e-15,175.40968322753906,10.758474349975586,2.3244231939315796,0.0
624,184.4253387451172,5.45890245780647e-15,173.67666625976562,10.748666763305664,2.3178644478321075,0.0
625,182.09295654296875,2.286977522641823e-15,171.3540802001953,10.738876342773438,2.309022843837738,0.0
626,179.74700927734375,6.909954176231338e-15,169.01791381835938,10.72910213470459,2.30006892234087,0.0
627,177.7172088623047,7.523903985191989e-15,166.99786376953125,10.71934700012207,2.292276546359062,0.0
628,175.54815673828125,3.9288200243039334e-15,164.8385467529297,10.709610939025879,2.283894643187523,0.0
629,173.62579345703125,2.245482225588782e-15,162.9259033203125,10.699891090393066,2.276424318552017,0.0
630,171.63014221191406,4.585149009198085e-15,160.93995666503906,10.690189361572266,2.268621139228344,0.0
631,169.44390869140625,1.527683636195912e-15,158.76339721679688,10.68050479888916,2.260013483464718,0.0
632,167.8699188232422,2.929728992907962e-15,157.19908142089844,10.670838356018066,2.253790572285652,0.0
633,166.3567352294922,9.260102992562913e-15,155.69554138183594,10.661188125610352,2.2477801889181137,0.0
634,164.25941467285156,8.960996177129633e-15,153.6078643798828,10.651556968688965,2.2393863648176193,0.0
635,162.01901245117188,3.188007549734164e-15,151.3770751953125,10.641942977905273,2.2303538396954536,0.0
636,160.79449462890625,4.661586532907734e-15,150.1621551513672,10.632346153259277,2.225406654179096,0.0
637,159.78831481933594,1.2007511108189702e-14,149.16554260253906,10.622766494750977,2.221333421766758,0.0
638,157.95944213867188,2.8872462671966593e-15,147.3462371826172,10.613203048706055,2.2138625383377075,0.0
639,155.45692443847656,5.398711026025158e-15,144.853271484375,10.603658676147461,2.2035500034689903,0.0
640,153.12355041503906,2.8677359220478406e-15,142.5294189453125,10.59412956237793,2.1938567981123924,0.0
641,152.12481689453125,1.2386480425054854e-14,141.54019165039062,10.58461856842041,2.189706638455391,0.0
642,151.38912963867188,5.302428367394288e-15,140.8140106201172,10.57512378692627,2.1866507828235626,0.0
643,149.68202209472656,7.638646456358845e-15,139.1163787841797,10.56564712524414,2.17947605997324,0.0
644,147.0014190673828,8.145481325842665e-15,136.4452362060547,10.556187629699707,2.1680977195501328,0.0
645,144.180908203125,3.781565887522615e-15,133.63417053222656,10.546743392944336,2.1560024470090866,0.0
646,142.57754516601562,6.1055989840244455e-15,132.04022216796875,10.537318229675293,2.1490875631570816,0.0
647,141.70225524902344,1.111129858098487e-14,131.17434692382812,10.527908325195312,2.1453136578202248,0.0
648,140.20306396484375,2.790711489209039e-14,129.68455505371094,10.518516540527344,2.1387912333011627,0.0
649,137.95101928710938,4.3012781989035416e-15,127.44187927246094,10.509140968322754,2.128901518881321,0.0
650,135.6485137939453,4.868351510497245e-15,125.14872741699219,10.499780654907227,2.1186988800764084,0.0
651,134.53298950195312,6.2623428544303274e-15,124.04254913330078,10.490438461303711,2.113743871450424,0.0
652,133.8547821044922,6.1896809800830645e-15,123.37367248535156,10.48111343383789,2.1107370033860207,0.0
653,132.41116333007812,6.754446550411974e-15,121.9393539428711,10.471802711486816,2.1042615175247192,0.0
654,130.14706420898438,1.3638596714938157e-14,119.6845474243164,10.462510108947754,2.094004303216934,0.0
655,127.79704284667969,5.21765985113192e-15,117.34381103515625,10.45323371887207,2.083253487944603,0.0
656,126.58586883544922,4.794312360577747e-15,116.14189147949219,10.443974494934082,2.0776914432644844,0.0
657,125.91081237792969,6.6121344273614106e-15,115.47608184814453,10.43472957611084,2.0745979622006416,0.0
658,124.56651306152344,9.258306435681787e-15,114.1410140991211,10.42550277709961,2.068367972970009,0.0
659,122.46373748779297,7.820711953206421e-15,112.04744720458984,10.416292190551758,2.058524638414383,0.0
660,120.27832794189453,1.2299391038517009e-14,109.87123107910156,10.407097816467285,2.048194780945778,0.0
661,119.16869354248047,1.0484923645720946e-14,108.7707748413086,10.397919654846191,2.0429322496056557,0.0
662,118.53257751464844,1.1292075740719672e-14,108.1438217163086,10.388757705688477,2.0399222150444984,0.0
663,117.23754119873047,7.550657520831016e-15,106.8579330444336,10.379611015319824,2.0337210968136787,0.0
664,115.21636962890625,7.667864857874383e-15,104.84588623046875,10.370481491088867,2.023942768573761,0.0
665,113.13375091552734,1.009745350619715e-14,102.77238464355469,10.361367225646973,2.0137671381235123,0.0
666,112.0123062133789,1.0840115053690775e-14,101.6600341796875,10.352269172668457,2.0082660019397736,0.0
667,111.27659606933594,9.74688943921817e-15,100.93341064453125,10.34318733215332,2.004656195640564,0.0
668,109.94438171386719,4.618402675674342e-15,99.61026000976562,10.334121704101562,1.9980493932962418,0.0
669,108.02069854736328,4.566589670290796e-15,97.69562530517578,10.32507038116455,1.9884109497070312,0.0
670,106.18394470214844,6.821531983350988e-15,95.86790466308594,10.316036224365234,1.9791215658187866,0.0
671,105.53411865234375,5.640203930935622e-15,95.22709655761719,10.307018280029297,1.97584368288517,0.0
672,105.21846008300781,5.435163088910247e-15,94.92044830322266,10.298015594482422,1.9742712378501892,0.0
673,104.13690948486328,8.69534631607995e-15,93.8478775024414,10.289029121398926,1.9687511026859283,0.0
674,102.19204711914062,5.7906983922566616e-15,91.9119873046875,10.280056953430176,1.9587073475122452,0.0
675,99.98539733886719,1.4874759139259924e-14,89.71429443359375,10.271100997924805,1.947176270186901,0.0
676,98.54620361328125,8.603432229874544e-15,88.28404235839844,10.262161254882812,1.9395958632230759,0.0
677,97.74568939208984,8.398767893994224e-15,87.4924545288086,10.253235816955566,1.935373991727829,0.0
678,96.58734130859375,2.729917732298935e-14,86.34300994873047,10.244327545166016,1.9292093813419342,0.0
679,95.00611877441406,1.5236508276307396e-14,84.77068328857422,10.235433578491211,1.9207099452614784,0.0
680,93.57177734375,7.759020849591996e-15,83.34522247314453,10.226555824279785,1.912936009466648,0.0
681,92.45582580566406,5.381522609943e-15,82.2381362915039,10.217692375183105,1.9068524241447449,0.0
682,91.21327209472656,7.824159377301746e-15,81.00442504882812,10.208845138549805,1.900024525821209,0.0
683,90.12814331054688,4.033310008677224e-15,79.92813110351562,10.200013160705566,1.8940253183245659,0.0
684,89.03584289550781,1.2918453538347287e-14,78.84465026855469,10.19119644165039,1.8879450857639313,0.0
685,87.75650024414062,6.380463716507308e-15,77.57410430908203,10.182394981384277,1.8807616084814072,0.0
686,86.69554138183594,6.637980790713928e-15,76.52193450927734,10.17360782623291,1.8747681751847267,0.0
687,85.66461181640625,6.0279734966062724e-15,75.49977111816406,10.164836883544922,1.868906058371067,0.0
688,84.41161346435547,1.1476271525429592e-14,74.25553131103516,10.15608024597168,1.8617164343595505,0.0
689,83.32549285888672,3.996721573487627e-15,73.17815399169922,10.1473388671875,1.855442300438881,0.0
690,82.3341293334961,3.4252047270526276e-15,72.19551849365234,10.138612747192383,1.8496794626116753,0.0
691,81.1572265625,6.3811739536335805e-15,71.0273208618164,10.129901885986328,1.84277705848217,0.0
692,80.14894104003906,1.0120376758848693e-14,70.0277328491211,10.121206283569336,1.8368257209658623,0.0
693,79.1941909790039,7.95631091663352e-15,69.0816650390625,10.11252498626709,1.831153780221939,0.0
694,78.04458618164062,5.9472457510187805e-15,67.94072723388672,10.10385799407959,1.8242616206407547,0.0
695,77.01400756835938,1.1482860382968046e-15,66.9188003540039,10.095206260681152,1.8180390819907188,0.0
696,76.03622436523438,3.2393741687545066e-15,65.94965362548828,10.086569786071777,1.8120938912034035,0.0
697,74.92952728271484,3.7615623574402575e-15,64.85157775878906,10.077948570251465,1.8053047358989716,0.0
698,74.08370208740234,7.662276981521346e-15,64.01435852050781,10.069340705871582,1.8000897020101547,0.0
699,73.23722839355469,1.0160613364942114e-14,63.17647933959961,10.060748100280762,1.7948362976312637,0.0
700,72.10469818115234,5.864454209655303e-15,62.05252456665039,10.052170753479004,1.787734217941761,0.0
701,70.99866485595703,2.93136927221032e-15,60.95505905151367,10.043606758117676,1.780737191438675,0.0
702,70.07035064697266,3.651699219566059e-15,60.0352897644043,10.03505802154541,1.7748244106769562,0.0
703,69.10212707519531,6.383927657745104e-15,59.07560348510742,10.026524543762207,1.7686065286397934,0.0
704,68.17662048339844,1.9518779479391025e-15,58.15861511230469,10.01800537109375,1.762617938220501,0.0
705,67.26360321044922,4.457924660520489e-15,57.25410079956055,10.009499549865723,1.756664365530014,0.0
706,66.34107208251953,2.1917072801411587e-15,56.34006118774414,10.001008987426758,1.7506001517176628,0.0
707,65.46170043945312,9.446667081393356e-15,55.46916580200195,9.992532730102539,1.7447762191295624,0.0
708,64.5604476928711,6.595336493467937e-15,54.57637405395508,9.984070777893066,1.738758198916912,0.0
709,63.70264434814453,6.327652906311897e-15,53.727020263671875,9.975622177124023,1.7329871654510498,0.0
710,62.8148193359375,5.9169389121660216e-15,52.84762954711914,9.967188835144043,1.7269637435674667,0.0
711,62.06767272949219,8.339849129216162e-15,52.10890197753906,9.958769798278809,1.721864938735962,0.0
712,61.2388916015625,1.1891210096399898e-14,51.28852462768555,9.95036506652832,1.7161600291728973,0.0
713,60.27668762207031,5.849707366043606e-15,50.334712982177734,9.941973686218262,1.7094695940613747,0.0
714,59.58726119995117,5.08114778618768e-15,49.653663635253906,9.933597564697266,1.704653538763523,0.0
715,58.94076919555664,8.869470879047017e-15,49.015533447265625,9.9252347946167,1.7001109197735786,0.0
716,58.02142333984375,1.4080193953857397e-14,48.10453796386719,9.916887283325195,1.6935743391513824,0.0
717,57.05146789550781,3.895717976725235e-15,47.142913818359375,9.908553123474121,1.6866069287061691,0.0
718,56.602848052978516,2.5795719252601386e-14,46.70261764526367,9.90023136138916,1.683393120765686,0.0
719,56.2328987121582,9.976395557375565e-15,46.340972900390625,9.891925811767578,1.6807420179247856,0.0
720,55.431304931640625,7.108299646325141e-15,45.547672271728516,9.883633613586426,1.6748901456594467,0.0
721,54.2774543762207,4.899601520536772e-15,44.402099609375,9.875353813171387,1.6663489863276482,0.0
722,53.24374008178711,6.330828009314679e-15,43.376651763916016,9.86708927154541,1.6586095094680786,0.0
723,52.95511245727539,5.384185258012694e-15,43.096275329589844,9.858838081359863,1.6564775258302689,0.0
724,52.830596923828125,8.637215291942835e-15,42.97999572753906,9.850601196289062,1.6555912792682648,0.0
725,52.203330993652344,6.039835345999622e-15,42.36095428466797,9.842377662658691,1.6508528962731361,0.0
726,51.030879974365234,8.192310389364566e-15,41.196712493896484,9.83416748046875,1.6418466344475746,0.0
727,49.69859313964844,1.1251044617721726e-14,39.87261962890625,9.825971603393555,1.631447672843933,0.0
728,48.845279693603516,8.136529034623134e-15,39.027488708496094,9.817790031433105,1.6247197985649109,0.0
729,48.434207916259766,1.3763436665869232e-14,38.62458801269531,9.80962085723877,1.6214868053793907,0.0
730,47.826881408691406,5.911320542626884e-15,38.025413513183594,9.80146598815918,1.6166474670171738,0.0
731,46.92472457885742,3.699098759777936e-15,37.13140106201172,9.79332447052002,1.6093553975224495,0.0
732,46.036720275878906,3.1385948239649004e-15,36.25152587890625,9.785196304321289,1.6020923852920532,0.0
733,45.73003387451172,8.872004354592254e-15,35.95295333862305,9.777081489562988,1.599607802927494,0.0
734,45.558143615722656,6.911159080598807e-15,35.78916549682617,9.768980026245117,1.5982404351234436,0.0
735,44.97517395019531,5.652892484485491e-15,35.21427917480469,9.760892868041992,1.5934161841869354,0.0
736,43.97713088989258,9.171330551558873e-15,34.22431182861328,9.75281810760498,1.5850154682993889,0.0
737,42.928680419921875,6.262617293105238e-15,33.183921813964844,9.744756698608398,1.5760548412799835,0.0
738,42.36136245727539,5.714053345474935e-15,32.62465286254883,9.736708641052246,1.5711799263954163,0.0
739,42.046478271484375,4.12285028504795e-15,32.31780242919922,9.72867488861084,1.568487472832203,0.0
740,41.464229583740234,7.783470455614491e-15,31.743576049804688,9.720653533935547,1.5634143725037575,0.0
741,40.60358428955078,1.210058139436811e-14,30.890939712524414,9.712645530700684,1.5557961538434029,0.0
742,39.79582214355469,2.8902799156972506e-15,30.09117317199707,9.70465087890625,1.548554189503193,0.0
743,39.58273696899414,2.608628755240987e-15,29.886066436767578,9.696669578552246,1.546681486070156,0.0
744,39.508506774902344,3.576667347032379e-15,29.819805145263672,9.688700675964355,1.546075101941824,0.0
745,39.03396224975586,1.3593281299292999e-14,29.35321807861328,9.680745124816895,1.5417860820889473,0.0
