epoch,total_loss,physics_loss,reg_breach,inv_alpha,E_soft_%,shear_pen
38,23.0865535736084,7.083038582739176e-13,0.0,23.0865535736084,0.055953708942979574,0.0
39,23.041433334350586,7.083057014176108e-13,0.0,23.041433334350586,0.05591897643171251,0.0
40,22.996492385864258,7.083075987714127e-13,0.0,22.996492385864258,0.05588439526036382,0.0
41,22.951723098754883,7.083094419151059e-13,0.0,22.951723098754883,0.05585001199506223,0.0
42,22.907129287719727,7.083113934790164e-13,0.0,22.907129287719727,0.055815797531977296,0.0
43,22.862709045410156,7.083132908328182e-13,0.0,22.862709045410156,0.05578176351264119,0.0
44,22.818458557128906,7.083150797664028e-13,0.0,22.818458557128906,0.05574790411628783,0.0
45,22.77437973022461,7.083169229100961e-13,0.0,22.77437973022461,0.05571420770138502,0.0
46,22.730472564697266,7.083188202638979e-13,0.0,22.730472564697266,0.05568069173023105,0.0
47,22.68673324584961,7.083206091974825e-13,0.0,22.68673324584961,0.055647321278229356,0.0
48,22.64316177368164,7.083225065512844e-13,0.0,22.64316177368164,0.05561413709074259,0.0
49,22.59975814819336,7.08324295484869e-13,0.0,22.59975814819336,0.05558111588470638,0.0
50,22.556520462036133,7.083261928386708e-13,0.0,22.556520462036133,0.055548257660120726,0.0
51,22.513446807861328,7.083279817722554e-13,0.0,22.513446807861328,0.05551555659621954,0.0
52,22.470539093017578,7.0832977070584e-13,0.0,22.470539093017578,0.055483035976067185,0.0
53,22.427793502807617,7.083316680596419e-13,0.0,22.427793502807617,0.0554506725165993,0.0
54,22.385208129882812,7.083334027831178e-13,0.0,22.385208129882812,0.0554184487555176,0.0
55,22.342788696289062,7.083353001369197e-13,0.0,22.342788696289062,0.055386393796652555,0.0
56,22.300527572631836,7.083370890705043e-13,0.0,22.300527572631836,0.055354495998471975,0.0
57,22.258424758911133,7.083388780040889e-13,0.0,22.258424758911133,0.05532274954020977,0.0
58,22.21648597717285,7.083405585174563e-13,0.0,22.21648597717285,0.05529116606339812,0.0
59,22.17470359802246,7.083423474510409e-13,0.0,22.17470359802246,0.05525972810573876,0.0
60,22.133079528808594,7.083442448048427e-13,0.0,22.133079528808594,0.05522845312952995,0.0
61,22.09161376953125,7.083459795283187e-13,0.0,22.09161376953125,0.05519732367247343,0.0
62,22.05030632019043,7.083477684619033e-13,0.0,22.05030632019043,0.05516633973456919,0.0
63,22.0091552734375,7.083495031853793e-13,0.0,22.0091552734375,0.0551355245988816,0.0
64,21.968156814575195,7.083512379088552e-13,0.0,21.968156814575195,0.05510483169928193,0.0
65,21.927316665649414,7.083530268424398e-13,0.0,21.927316665649414,0.05507430178113282,0.0
66,21.886629104614258,7.083547615659158e-13,0.0,21.886629104614258,0.055043911561369896,0.0
67,21.846097946166992,7.083565504995004e-13,0.0,21.846097946166992,0.055013649398460984,0.0
68,21.805715560913086,7.083582852229764e-13,0.0,21.805715560913086,0.05498355021700263,0.0
69,21.765487670898438,7.08360074156561e-13,0.0,21.765487670898438,0.05495360237546265,0.0
70,21.725412368774414,7.083617004598197e-13,0.0,21.725412368774414,0.05492378841154277,0.0
71,21.685483932495117,7.083634893934043e-13,0.0,21.685483932495117,0.054894108325242996,0.0
72,21.645708084106445,7.083652241168803e-13,0.0,21.645708084106445,0.0548645737580955,0.0
73,21.6060791015625,7.083669046302477e-13,0.0,21.6060791015625,0.05483517306856811,0.0
74,21.566598892211914,7.083686393537236e-13,0.0,21.566598892211914,0.054805917898193,0.0
75,21.527263641357422,7.08370319867091e-13,0.0,21.527263641357422,0.05477677914313972,0.0
76,21.488079071044922,7.08372054590567e-13,0.0,21.488079071044922,0.054747797548770905,0.0
77,21.449037551879883,7.083737893140429e-13,0.0,21.449037551879883,0.0547189440112561,0.0
78,21.410140991210938,7.083754156173017e-13,0.0,21.410140991210938,0.05469021270982921,0.0
79,21.371389389038086,7.08377096130669e-13,0.0,21.371389389038086,0.054661621106788516,0.0
80,21.332780838012695,7.08378830854145e-13,0.0,21.332780838012695,0.05463316338136792,0.0
81,21.294313430786133,7.083805113675123e-13,0.0,21.294313430786133,0.054604827892035246,0.0
82,21.2559871673584,7.083822460909883e-13,0.0,21.2559871673584,0.05457662045955658,0.0
83,21.217803955078125,7.08383872394247e-13,0.0,21.217803955078125,0.054548546904698014,0.0
84,21.179759979248047,7.083854986975058e-13,0.0,21.179759979248047,0.054520589765161276,0.0
85,21.141855239868164,7.083871792108731e-13,0.0,21.141855239868164,0.054492754861712456,0.0
86,21.104087829589844,7.083888055141319e-13,0.0,21.104087829589844,0.05446505383588374,0.0
87,21.06646156311035,7.083905944477165e-13,0.0,21.06646156311035,0.05443748668767512,0.0
88,21.028966903686523,7.083922749610838e-13,0.0,21.028966903686523,0.05441001267172396,0.0
89,20.99161148071289,7.083937928441253e-13,0.0,20.99161148071289,0.05438268417492509,0.0
90,20.95439338684082,7.083955275676013e-13,0.0,20.95439338684082,0.05435546045191586,0.0
91,20.917306900024414,7.0839715387086e-13,0.0,20.917306900024414,0.05432836478576064,0.0
92,20.880353927612305,7.083988343842273e-13,0.0,20.880353927612305,0.05430137971416116,0.0
93,20.843538284301758,7.084004606874861e-13,0.0,20.843538284301758,0.0542745110578835,0.0
94,20.806852340698242,7.084020327806362e-13,0.0,20.806852340698242,0.054247770458459854,0.0
95,20.77029800415039,7.084036590838949e-13,0.0,20.77029800415039,0.05422114045359194,0.0
96,20.733875274658203,7.084053395972623e-13,0.0,20.733875274658203,0.054194609401747584,0.0
97,20.69758415222168,7.08406965900521e-13,0.0,20.69758415222168,0.054168206406757236,0.0
98,20.661418914794922,7.084085922037797e-13,0.0,20.661418914794922,0.05414190236479044,0.0
99,20.625385284423828,7.084102185070384e-13,0.0,20.625385284423828,0.05411572637967765,0.0
100,20.5894775390625,7.084117906001886e-13,0.0,20.5894775390625,0.05408964934758842,0.0
101,20.553701400756836,7.084134169034473e-13,0.0,20.553701400756836,0.05406368291005492,0.0
102,20.518047332763672,7.08415043206706e-13,0.0,20.518047332763672,0.05403782124631107,0.0
103,20.482521057128906,7.084165610897475e-13,0.0,20.482521057128906,0.05401207599788904,0.0
104,20.44712257385254,7.084181873930062e-13,0.0,20.44712257385254,0.05398643552325666,0.0
105,20.411846160888672,7.084198136962649e-13,0.0,20.411846160888672,0.05396089982241392,0.0
106,20.37669563293457,7.084213315793064e-13,0.0,20.37669563293457,0.05393546889536083,0.0
107,20.34166717529297,7.084230120926738e-13,0.0,20.34166717529297,0.053910136921331286,0.0
108,20.306760787963867,7.084245841858239e-13,0.0,20.306760787963867,0.05388491554185748,0.0
109,20.2719783782959,7.08426156278974e-13,0.0,20.2719783782959,0.05385980475693941,0.0
110,20.237316131591797,7.084276741620155e-13,0.0,20.237316131591797,0.05383477546274662,0.0
111,20.202774047851562,7.084293004652742e-13,0.0,20.202774047851562,0.053809856763109565,0.0
112,20.168352127075195,7.084308183483157e-13,0.0,20.168352127075195,0.053785042837262154,0.0
113,20.134050369262695,7.084324446515744e-13,0.0,20.134050369262695,0.053760322043672204,0.0
114,20.09986686706543,7.084339625346159e-13,0.0,20.09986686706543,0.053735688561573625,0.0
115,20.06580352783203,7.084355888378746e-13,0.0,20.06580352783203,0.053711177315562963,0.0
116,20.031856536865234,7.084371609310247e-13,0.0,20.031856536865234,0.05368674173951149,0.0
117,19.998027801513672,7.084386246039576e-13,0.0,19.998027801513672,0.05366239929571748,0.0
118,19.964311599731445,7.084402509072163e-13,0.0,19.964311599731445,0.05363817326724529,0.0
119,19.930713653564453,7.084417145801492e-13,0.0,19.930713653564453,0.053614017087966204,0.0
120,19.897232055664062,7.084433408834079e-13,0.0,19.897232055664062,0.05358997150324285,0.0
121,19.863862991333008,7.084448045563407e-13,0.0,19.863862991333008,0.053566007409244776,0.0
122,19.830608367919922,7.084463766494908e-13,0.0,19.830608367919922,0.05354213644750416,0.0
123,19.797466278076172,7.084479487426409e-13,0.0,19.797466278076172,0.05351835861802101,0.0
124,19.76443862915039,7.084494666256824e-13,0.0,19.76443862915039,0.05349466810002923,0.0
125,19.731521606445312,7.084509845087239e-13,0.0,19.731521606445312,0.053471076535061,0.0
126,19.69871711730957,7.084525023917654e-13,0.0,19.69871711730957,0.05344756646081805,0.0
127,19.66602325439453,7.084540202748069e-13,0.0,19.66602325439453,0.053424149518832564,0.0
128,19.633440017700195,7.084555381578483e-13,0.0,19.633440017700195,0.053400814067572355,0.0
129,19.600963592529297,7.084570560408898e-13,0.0,19.600963592529297,0.05337757174856961,0.0
130,19.568601608276367,7.084585739239313e-13,0.0,19.568601608276367,0.05335441092029214,0.0
131,19.536346435546875,7.084600918069728e-13,0.0,19.536346435546875,0.05333133158273995,0.0
132,19.50419807434082,7.084615554799056e-13,0.0,19.50419807434082,0.05330833373591304,0.0
133,19.472158432006836,7.084630733629471e-13,0.0,19.472158432006836,0.05328542902134359,0.0
134,19.440223693847656,7.0846453703588e-13,0.0,19.440223693847656,0.05326261161826551,0.0
135,19.408397674560547,7.084661091290301e-13,0.0,19.408397674560547,0.05323986988514662,0.0
136,19.376676559448242,7.084675728019629e-13,0.0,19.376676559448242,0.053217203821986914,0.0
137,19.345062255859375,7.08469144895113e-13,0.0,19.345062255859375,0.05319462507031858,0.0
138,19.313552856445312,7.084705543579373e-13,0.0,19.313552856445312,0.053172127809375525,0.0
139,19.282146453857422,7.084720722409787e-13,0.0,19.282146453857422,0.05314971203915775,0.0
140,19.250843048095703,7.084736443341288e-13,0.0,19.250843048095703,0.05312736611813307,0.0
141,19.21964454650879,7.084751080070617e-13,0.0,19.21964454650879,0.05310510750859976,0.0
142,19.188549041748047,7.084765174698859e-13,0.0,19.188549041748047,0.053082924569025636,0.0
143,19.157554626464844,7.084780353529274e-13,0.0,19.157554626464844,0.05306080565787852,0.0
144,19.126663208007812,7.084794990258603e-13,0.0,19.126663208007812,0.05303878569975495,0.0
145,19.095870971679688,7.084810169089018e-13,0.0,19.095870971679688,0.0530168239492923,0.0
146,19.065181732177734,7.08482426371726e-13,0.0,19.065181732177734,0.05299494368955493,0.0
147,19.03459358215332,7.084838900446588e-13,0.0,19.03459358215332,0.052973139099776745,0.0
148,19.004100799560547,7.084853537175917e-13,0.0,19.004100799560547,0.052951404359191656,0.0
149,18.973709106445312,7.084869258107418e-13,0.0,18.973709106445312,0.052929751109331846,0.0
150,18.943418502807617,7.08488335273566e-13,0.0,18.943418502807617,0.05290816188789904,0.0
151,18.913225173950195,7.084897989464989e-13,0.0,18.913225173950195,0.052886654157191515,0.0
152,18.883129119873047,7.084912084093231e-13,0.0,18.883129119873047,0.0528652046341449,0.0
153,18.853130340576172,7.08492672082256e-13,0.0,18.853130340576172,0.05284384242258966,0.0
154,18.82322883605957,7.084941357551888e-13,0.0,18.82322883605957,0.05282254423946142,0.0
155,18.79342269897461,7.084955452180131e-13,0.0,18.79342269897461,0.05280131008476019,0.0
156,18.76371192932129,7.084970631010545e-13,0.0,18.76371192932129,0.05278014577925205,0.0
157,18.734098434448242,7.084984725638788e-13,0.0,18.734098434448242,0.0527590571437031,0.0
158,18.704578399658203,7.085000446570289e-13,0.0,18.704578399658203,0.05273803253658116,0.0
159,18.675153732299805,7.085013999097445e-13,0.0,18.675153732299805,0.0527170835994184,0.0
160,18.645822525024414,7.085028093725687e-13,0.0,18.645822525024414,0.052696181228384376,0.0
161,18.61658477783203,7.085042730455016e-13,0.0,18.61658477783203,0.05267535452730954,0.0
162,18.587440490722656,7.085056282982172e-13,0.0,18.587440490722656,0.052654597675427794,0.0
163,18.55838966369629,7.085070377610414e-13,0.0,18.55838966369629,0.05263391067273915,0.0
164,18.529428482055664,7.085085014339743e-13,0.0,18.529428482055664,0.052613276056945324,0.0
165,18.500560760498047,7.085099651069071e-13,0.0,18.500560760498047,0.05259271711111069,0.0
166,18.471784591674805,7.0851142877984e-13,0.0,18.471784591674805,0.052572222193703055,0.0
167,18.443099975585938,7.085128382426642e-13,0.0,18.443099975585938,0.05255178548395634,0.0
168,18.414505004882812,7.085142477054884e-13,0.0,18.414505004882812,0.05253141280263662,0.0
169,18.385997772216797,7.085157113784213e-13,0.0,18.385997772216797,0.05251109832897782,0.0
170,18.357582092285156,7.085171208412455e-13,0.0,18.357582092285156,0.05249085370451212,0.0
171,18.329256057739258,7.085184760939611e-13,0.0,18.329256057739258,0.05247066146694124,0.0
172,18.3010196685791,7.085198855567854e-13,0.0,18.3010196685791,0.05245053907856345,0.0
173,18.272869110107422,7.085212950196096e-13,0.0,18.272869110107422,0.05243047489784658,0.0
174,18.244808197021484,7.085227586925424e-13,0.0,18.244808197021484,0.05241046310402453,0.0
175,18.216835021972656,7.085241681553667e-13,0.0,18.216835021972656,0.052390521159395576,0.0
176,18.188945770263672,7.085255234080823e-13,0.0,18.188945770263672,0.05237062578089535,0.0
177,18.16114616394043,7.085269870810151e-13,0.0,18.16114616394043,0.05235080607235432,0.0
178,18.133432388305664,7.085283423337307e-13,0.0,18.133432388305664,0.0523310387507081,0.0
179,18.105804443359375,7.08529751796555e-13,0.0,18.105804443359375,0.05231131799519062,0.0
180,18.07826042175293,7.085312154694878e-13,0.0,18.07826042175293,0.05229166126810014,0.0
181,18.050804138183594,7.085325707222034e-13,0.0,18.050804138183594,0.052272045286372304,0.0
182,18.02342987060547,7.08533925974919e-13,0.0,18.02342987060547,0.05225250497460365,0.0
183,17.996139526367188,7.085353896478519e-13,0.0,17.996139526367188,0.052233017049729824,0.0
184,17.968935012817383,7.085367449005675e-13,0.0,17.968935012817383,0.052213593153283,0.0
185,17.941814422607422,7.085381001532831e-13,0.0,17.941814422607422,0.052194210002198815,0.0
186,17.914775848388672,7.08539563826216e-13,0.0,17.914775848388672,0.05217487923800945,0.0
187,17.887819290161133,7.085409190789316e-13,0.0,17.887819290161133,0.052155612502247095,0.0
188,17.860944747924805,7.085422743316472e-13,0.0,17.860944747924805,0.05213639233261347,0.0
189,17.834152221679688,7.0854373800458e-13,0.0,17.834152221679688,0.05211721872910857,0.0
190,17.80744171142578,7.085449848370784e-13,0.0,17.80744171142578,0.05209810915403068,0.0
191,17.780811309814453,7.085463942999026e-13,0.0,17.780811309814453,0.05207905196584761,0.0
192,17.75426483154297,7.085477495526182e-13,0.0,17.75426483154297,0.052060047164559364,0.0
193,17.72779655456543,7.085491590154425e-13,0.0,17.72779655456543,0.05204108892939985,0.0
194,17.70140838623047,7.085505684782667e-13,0.0,17.70140838623047,0.05202217726036906,0.0
195,17.675100326538086,7.085518695208737e-13,0.0,17.675100326538086,0.05200332379899919,0.0
196,17.64887046813965,7.085533331938065e-13,0.0,17.64887046813965,0.05198451690375805,0.0
197,17.62272071838379,7.085546342364135e-13,0.0,17.62272071838379,0.05196575657464564,0.0
198,17.596649169921875,7.085560436992377e-13,0.0,17.596649169921875,0.05194704863242805,0.0
199,17.570655822753906,7.085575073721706e-13,0.0,17.570655822753906,0.05192838725633919,0.0
200,17.544740676879883,7.08558754204669e-13,0.0,17.544740676879883,0.05190977826714516,0.0
201,17.518903732299805,7.085601094573846e-13,0.0,17.518903732299805,0.05189121002331376,0.0
202,17.493141174316406,7.085614647101002e-13,0.0,17.493141174316406,0.05187270580790937,0.0
203,17.467456817626953,7.085628741729244e-13,0.0,17.467456817626953,0.051854236517101526,0.0
204,17.441848754882812,7.085641752155314e-13,0.0,17.441848754882812,0.051835813792422414,0.0
205,17.416316986083984,7.085655846783556e-13,0.0,17.416316986083984,0.051817449275404215,0.0
206,17.39086151123047,7.085668857209626e-13,0.0,17.39086151123047,0.05179911386221647,0.0
207,17.365482330322266,7.085682951837868e-13,0.0,17.365482330322266,0.05178083083592355,0.0
208,17.340177536010742,7.085696504365024e-13,0.0,17.340177536010742,0.05176259437575936,0.0
209,17.3149471282959,7.085709514791094e-13,0.0,17.3149471282959,0.05174439284019172,0.0
210,17.289791107177734,7.085722525217164e-13,0.0,17.289791107177734,0.051726255333051085,0.0
211,17.264707565307617,7.085736619845406e-13,0.0,17.264707565307617,0.051708152750507,0.0
212,17.23969841003418,7.085750172372562e-13,0.0,17.23969841003418,0.05169009091332555,0.0
213,17.214765548706055,7.085763724899719e-13,0.0,17.214765548706055,0.05167208146303892,0.0
214,17.189903259277344,7.085776193224702e-13,0.0,17.189903259277344,0.05165410693734884,0.0
215,17.16511344909668,7.085789745751858e-13,0.0,17.16511344909668,0.051636184798553586,0.0
216,17.140398025512695,7.0858038403801e-13,0.0,17.140398025512695,0.051618291763588786,0.0
217,17.115751266479492,7.08581685080617e-13,0.0,17.115751266479492,0.05160045111551881,0.0
218,17.09117889404297,7.085829319131154e-13,0.0,17.09117889404297,0.05158264539204538,0.0
219,17.066680908203125,7.085843413759396e-13,0.0,17.066680908203125,0.05156489205546677,0.0
220,17.04224967956543,7.085856966286552e-13,0.0,17.04224967956543,0.05154717364348471,0.0
221,17.01789093017578,7.085869434611536e-13,0.0,17.01789093017578,0.0515294901560992,0.0
222,16.993602752685547,7.085883529239778e-13,0.0,16.993602752685547,0.05151185323484242,0.0
223,16.969385147094727,7.085896539665848e-13,0.0,16.969385147094727,0.05149426287971437,0.0
224,16.945234298706055,7.085909550091918e-13,0.0,16.945234298706055,0.051476689986884594,0.0
225,16.92115592956543,7.085923102619074e-13,0.0,16.92115592956543,0.05145917530171573,0.0
226,16.89714813232422,7.085936113045144e-13,0.0,16.89714813232422,0.05144170136190951,0.0
227,16.873207092285156,7.0859496655723e-13,0.0,16.873207092285156,0.051424262346699834,0.0
228,16.849334716796875,7.08596267599837e-13,0.0,16.849334716796875,0.05140685825608671,0.0
229,16.825531005859375,7.085976228525526e-13,0.0,16.825531005859375,0.05138949491083622,0.0
230,16.80179786682129,7.085989781052682e-13,0.0,16.80179786682129,0.05137217813171446,0.0
231,16.77812957763672,7.086002249377665e-13,0.0,16.77812957763672,0.05135489045642316,0.0
232,16.754528045654297,7.086015259803735e-13,0.0,16.754528045654297,0.0513376435264945,0.0
233,16.73099708557129,7.086028812330891e-13,0.0,16.73099708557129,0.0513204257003963,0.0
234,16.707530975341797,7.086040738554789e-13,0.0,16.707530975341797,0.051303248619660735,0.0
235,16.684133529663086,7.086055375284117e-13,0.0,16.684133529663086,0.05128612392581999,0.0
236,16.66080093383789,7.086067843609101e-13,0.0,16.66080093383789,0.051269022515043616,0.0
237,16.637535095214844,7.086080854035171e-13,0.0,16.637535095214844,0.05125195602886379,0.0
238,16.61433219909668,7.086093322360154e-13,0.0,16.61433219909668,0.05123492446728051,0.0
239,16.591197967529297,7.08610687488731e-13,0.0,16.591197967529297,0.051217927830293775,0.0
240,16.56812858581543,7.086120969515552e-13,0.0,16.56812858581543,0.05120097193866968,0.0
241,16.545124053955078,7.086133979941622e-13,0.0,16.545124053955078,0.051184045150876045,0.0
242,16.52218246459961,7.086146448266606e-13,0.0,16.52218246459961,0.05116716492921114,0.0
243,16.49930763244629,7.086158916591589e-13,0.0,16.49930763244629,0.05115030216984451,0.0
244,16.476497650146484,7.086171927017659e-13,0.0,16.476497650146484,0.051133474335074425,0.0
245,16.453746795654297,7.086184937443729e-13,0.0,16.453746795654297,0.05111669306643307,0.0
246,16.43106460571289,7.086198489970885e-13,0.0,16.43106460571289,0.05109994672238827,0.0
247,16.408443450927734,7.086210958295869e-13,0.0,16.408443450927734,0.05108321784064174,0.0
248,16.385887145996094,7.086224510823025e-13,0.0,16.385887145996094,0.051066529704257846,0.0
249,16.363391876220703,7.086236979148008e-13,0.0,16.363391876220703,0.0510498764924705,0.0
250,16.340959548950195,7.086249447472992e-13,0.0,16.340959548950195,0.05103325238451362,0.0
251,16.318588256835938,7.086263000000148e-13,0.0,16.318588256835938,0.05101666320115328,0.0
252,16.296279907226562,7.086276010426218e-13,0.0,16.296279907226562,0.0510001031216234,0.0
253,16.27403450012207,7.086289020852288e-13,0.0,16.27403450012207,0.050983577966690063,0.0
254,16.251848220825195,7.086302031278358e-13,0.0,16.251848220825195,0.05096708191558719,0.0
255,16.229726791381836,7.086315041704427e-13,0.0,16.229726791381836,0.05095062078908086,0.0
256,16.20766258239746,7.086327510029411e-13,0.0,16.20766258239746,0.050934188766404986,0.0
257,16.18566131591797,7.086339978354395e-13,0.0,16.18566131591797,0.05091778584755957,0.0
258,16.163719177246094,7.086353530881551e-13,0.0,16.163719177246094,0.050901417853310704,0.0
259,16.14183807373047,7.08636654130762e-13,0.0,16.14183807373047,0.050885078962892294,0.0
260,16.12001609802246,7.086379009632604e-13,0.0,16.12001609802246,0.05086876335553825,0.0
261,16.098255157470703,7.086391477957588e-13,0.0,16.098255157470703,0.05085248267278075,0.0
262,16.076553344726562,7.086404488383657e-13,0.0,16.076553344726562,0.05083623109385371,0.0
263,16.05491065979004,7.086417498809727e-13,0.0,16.05491065979004,0.05082002026028931,0.0
264,16.033327102661133,7.086429967134711e-13,0.0,16.033327102661133,0.050803826889023185,0.0
265,16.01180076599121,7.086442435459694e-13,0.0,16.01180076599121,0.050787656800821424,0.0
266,15.990334510803223,7.08645598798685e-13,0.0,15.990334510803223,0.0507715274579823,0.0
267,15.968926429748535,7.08646899841292e-13,0.0,15.968926429748535,0.050755415577441454,0.0
268,15.947576522827148,7.086481466737904e-13,0.0,15.947576522827148,0.05073933280073106,0.0
269,15.926284790039062,7.086493935062887e-13,0.0,15.926284790039062,0.05072328494861722,0.0
270,15.905049324035645,7.086506945488957e-13,0.0,15.905049324035645,0.050707266200333834,0.0
271,15.883871078491211,7.086518871712855e-13,0.0,15.883871078491211,0.050691276555880904,0.0
272,15.862750053405762,7.086531340037838e-13,0.0,15.862750053405762,0.05067530437372625,0.0
273,15.841686248779297,7.086544350463908e-13,0.0,15.841686248779297,0.05065936129540205,0.0
274,15.8206787109375,7.086557902991064e-13,0.0,15.8206787109375,0.05064344732090831,0.0
275,15.799729347229004,7.086569829214961e-13,0.0,15.799729347229004,0.050627568271011114,0.0
276,15.778834342956543,7.086582839641031e-13,0.0,15.778834342956543,0.0506117008626461,0.0
277,15.75799560546875,7.086595307966015e-13,0.0,15.75799560546875,0.05059587419964373,0.0
278,15.737212181091309,7.086608318392085e-13,0.0,15.737212181091309,0.050580070819705725,0.0
279,15.716485023498535,7.086620786717068e-13,0.0,15.716485023498535,0.05056428490206599,0.0
280,15.695812225341797,7.086633255042052e-13,0.0,15.695812225341797,0.050548522267490625,0.0
281,15.67519474029541,7.086645723367035e-13,0.0,15.67519474029541,0.0505328003782779,0.0
282,15.654632568359375,7.086657649590933e-13,0.0,15.654632568359375,0.050517101772129536,0.0
283,15.634124755859375,7.086671202118089e-13,0.0,15.634124755859375,0.050501414807513356,0.0
284,15.613672256469727,7.086683670443072e-13,0.0,15.613672256469727,0.050485762767493725,0.0
285,15.593273162841797,7.086696680869142e-13,0.0,15.593273162841797,0.05047013401053846,0.0
286,15.572924613952637,7.086709149194126e-13,0.0,15.572924613952637,0.05045452271588147,0.0
287,15.552634239196777,7.086721617519109e-13,0.0,15.552634239196777,0.05043894634582102,0.0
288,15.532395362854004,7.086733543743007e-13,0.0,15.532395362854004,0.05042338743805885,0.0
289,15.51220989227295,7.08674601206799e-13,0.0,15.51220989227295,0.05040786345489323,0.0
290,15.49207878112793,7.086758480392974e-13,0.0,15.49207878112793,0.0503923452924937,0.0
291,15.471999168395996,7.086771490819044e-13,0.0,15.471999168395996,0.05037686205469072,0.0
292,15.451973915100098,7.086783417042941e-13,0.0,15.451973915100098,0.05036139627918601,0.0
293,15.432000160217285,7.086796969570097e-13,0.0,15.432000160217285,0.05034595960751176,0.0
294,15.412077903747559,7.086808895793995e-13,0.0,15.412077903747559,0.05033054621890187,0.0
295,15.392207145690918,7.086821906220064e-13,0.0,15.392207145690918,0.05031515611335635,0.0
296,15.37238883972168,7.086834374545048e-13,0.0,15.37238883972168,0.050299789290875196,0.0
297,15.35262393951416,7.086846300768945e-13,0.0,15.35262393951416,0.050284434109926224,0.0
298,15.33290958404541,7.086858769093929e-13,0.0,15.33290958404541,0.0502691138535738,0.0
299,15.31324577331543,7.086871237418912e-13,0.0,15.31324577331543,0.05025380523875356,0.0
300,15.293632507324219,7.086883705743896e-13,0.0,15.293632507324219,0.05023853154852986,0.0
301,15.27407169342041,7.086896716169966e-13,0.0,15.27407169342041,0.050223275320604444,0.0
302,15.254560470581055,7.086908642393863e-13,0.0,15.254560470581055,0.05020804237574339,0.0
