epoch,nec,wec,dec,sec,nec_margin_soft,wec_margin_soft,dec_margin_soft,sec_margin_soft
84,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889578759670258,-0.20892296731472015,-0.3966015577316284,-0.042325884103775024
85,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889604091644287,-0.20892322063446045,-0.39660200476646423,-0.04232599213719368
86,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889633893966675,-0.20892345905303955,-0.3966025114059448,-0.042326100170612335
87,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889659225940704,-0.20892375707626343,-0.3966030180454254,-0.04232621192932129
88,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889686048030853,-0.20892401039600372,-0.39660346508026123,-0.042326319962739944
89,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889712870121002,-0.2089242786169052,-0.39660394191741943,-0.0423264354467392
90,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889738202095032,-0.2089245319366455,-0.3966044485569,-0.04232654720544815
91,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2088976353406906,-0.208924800157547,-0.39660489559173584,-0.042326655238866806
92,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2088979035615921,-0.20892508327960968,-0.39660540223121643,-0.04232677072286606
93,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889818668365479,-0.20892535150051117,-0.39660584926605225,-0.04232688993215561
94,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2088984251022339,-0.20892560482025146,-0.3966062664985657,-0.04232700541615486
95,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889870822429657,-0.20892585813999176,-0.39660677313804626,-0.042327120900154114
96,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889897644519806,-0.20892612636089325,-0.39660724997520447,-0.042327236384153366
97,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889922976493835,-0.20892639458179474,-0.3966076970100403,-0.042327359318733215
98,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889948308467865,-0.20892664790153503,-0.3966081738471985,-0.042327482253313065
99,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889975130558014,-0.20892690122127533,-0.3966086208820343,-0.04232759773731232
100,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20889997482299805,-0.20892715454101562,-0.3966090679168701,-0.042327724397182465
101,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890025794506073,-0.20892742276191711,-0.3966095447540283,-0.042327843606472015
102,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890052616596222,-0.2089276760816574,-0.39660999178886414,-0.04232797026634216
103,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890077948570251,-0.2089279443025589,-0.39661046862602234,-0.04232809692621231
104,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089010328054428,-0.2089281976222992,-0.39661088585853577,-0.04232821613550186
105,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089013010263443,-0.2089284509420395,-0.39661139249801636,-0.04232834652066231
106,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089015245437622,-0.20892870426177979,-0.3966118097305298,-0.04232846945524216
107,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089018076658249,-0.2089289426803589,-0.3966122567653656,-0.0423285998404026
108,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089020311832428,-0.20892919600009918,-0.3966127336025238,-0.04232873022556305
109,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089022994041443,-0.20892944931983948,-0.39661315083503723,-0.0423288568854332
110,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890255272388458,-0.20892971754074097,-0.39661356806755066,-0.04232898727059364
111,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890282094478607,-0.20892995595932007,-0.3966140151023865,-0.04232911765575409
112,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890305936336517,-0.20893022418022156,-0.3966144323348999,-0.042329248040914536
113,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890332758426666,-0.20893046259880066,-0.3966149091720581,-0.04232937842607498
114,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890356600284576,-0.20893073081970215,-0.39661532640457153,-0.042329512536525726
115,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890380442142487,-0.20893095433712006,-0.3966158330440521,-0.04232964664697647
116,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890405774116516,-0.20893123745918274,-0.39661625027656555,-0.042329780757427216
117,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890431106090546,-0.20893146097660065,-0.396616667509079,-0.04232991486787796
118,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890456438064575,-0.20893171429634094,-0.3966171145439148,-0.0423300564289093
119,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890478789806366,-0.20893196761608124,-0.3966175317764282,-0.042330190539360046
120,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890507102012634,-0.20893222093582153,-0.39661791920661926,-0.04233032837510109
121,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890529453754425,-0.20893245935440063,-0.39661842584609985,-0.04233046621084213
122,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890554785728455,-0.20893271267414093,-0.3966188430786133,-0.042330604046583176
123,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890580117702484,-0.20893296599388123,-0.3966192603111267,-0.04233074188232422
124,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890605449676514,-0.20893321931362152,-0.39661967754364014,-0.04233088344335556
125,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890630781650543,-0.20893344283103943,-0.39662009477615356,-0.0423310250043869
126,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890654623508453,-0.20893369615077972,-0.396620512008667,-0.04233116656541824
127,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890679955482483,-0.20893393456935883,-0.3966209292411804,-0.04233131185173988
128,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890703797340393,-0.20893418788909912,-0.39662134647369385,-0.042331453412771225
129,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890726149082184,-0.20893442630767822,-0.3966217637062073,-0.042331594973802567
130,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890751481056213,-0.20893467962741852,-0.3966221809387207,-0.042331743985414505
131,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890776813030243,-0.20893491804599762,-0.39662259817123413,-0.042331889271736145
132,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890802145004272,-0.20893517136573792,-0.39662301540374756,-0.042332034558057785
133,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890824496746063,-0.20893539488315582,-0.396623432636261,-0.042332179844379425
134,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890848338603973,-0.20893564820289612,-0.3966238498687744,-0.042332328855991364
135,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890873670578003,-0.2089359015226364,-0.39662426710128784,-0.042332474142313004
136,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890897512435913,-0.20893612504005432,-0.39662468433380127,-0.04233262315392494
137,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890921354293823,-0.20893636345863342,-0.3966250717639923,-0.04233276844024658
138,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890943706035614,-0.20893661677837372,-0.39662548899650574,-0.04233292117714882
139,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890969038009644,-0.20893685519695282,-0.3966258764266968,-0.04233307018876076
140,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20890994369983673,-0.20893709361553192,-0.3966262936592102,-0.042333219200372696
141,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891016721725464,-0.20893731713294983,-0.39662671089172363,-0.04233337193727493
142,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891040563583374,-0.20893757045269012,-0.39662712812423706,-0.04233352467417717
143,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891065895557404,-0.20893780887126923,-0.3966275453567505,-0.04233367741107941
144,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891088247299194,-0.20893803238868713,-0.39662793278694153,-0.042333830147981644
145,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891112089157104,-0.20893828570842743,-0.39662835001945496,-0.04233398288488388
146,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891137421131134,-0.20893850922584534,-0.3966287076473236,-0.04233413562178612
147,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891159772872925,-0.20893874764442444,-0.39662912487983704,-0.04233429208397865
148,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891182124614716,-0.20893900096416473,-0.3966295123100281,-0.04233444854617119
149,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891207456588745,-0.20893922448158264,-0.3966299295425415,-0.042334605008363724
150,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891231298446655,-0.20893946290016174,-0.39663031697273254,-0.04233475774526596
151,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891253650188446,-0.20893970131874084,-0.39663073420524597,-0.042334917932748795
152,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891278982162476,-0.20893990993499756,-0.3966310918331146,-0.04233507439494133
153,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891302824020386,-0.20894016325473785,-0.39663147926330566,-0.042335234582424164
154,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891325175762177,-0.20894040167331696,-0.3966318964958191,-0.042335394769907
155,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891346037387848,-0.20894062519073486,-0.39663228392601013,-0.04233555123209953
156,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891371369361877,-0.20894087851047516,-0.3966326415538788,-0.04233571141958237
157,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891393721103668,-0.20894111692905426,-0.3966330587863922,-0.0423358716070652
158,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891417562961578,-0.20894134044647217,-0.39663347601890564,-0.042336031794548035
159,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891442894935608,-0.20894154906272888,-0.3966338336467743,-0.04233619198203087
160,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089146375656128,-0.20894180238246918,-0.3966342508792877,-0.0423363596200943
161,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089148908853531,-0.20894202589988708,-0.39663460850715637,-0.042336516082286835
162,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089150995016098,-0.2089422643184662,-0.3966349959373474,-0.042336683720350266
163,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089153230190277,-0.2089424878358841,-0.39663538336753845,-0.0423368476331234
164,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891554653644562,-0.2089427262544632,-0.3966357409954071,-0.04233700782060623
165,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089157998561859,-0.2089429497718811,-0.39663612842559814,-0.04233717545866966
166,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891600847244263,-0.2089431881904602,-0.3966365158557892,-0.042337339371442795
167,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891624689102173,-0.2089434117078781,-0.3966369330883026,-0.04233749955892563
168,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891647040843964,-0.20894365012645721,-0.3966372609138489,-0.04233766719698906
169,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891672372817993,-0.20894385874271393,-0.3966376781463623,-0.04233783483505249
170,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891693234443665,-0.20894409716129303,-0.39663806557655334,-0.04233800247311592
171,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891714096069336,-0.20894433557987213,-0.396638423204422,-0.04233817011117935
172,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891739428043365,-0.20894455909729004,-0.39663875102996826,-0.04233833774924278
173,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891763269901276,-0.20894476771354675,-0.3966391682624817,-0.042338501662015915
174,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891784131526947,-0.20894500613212585,-0.39663952589035034,-0.042338673025369644
175,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891806483268738,-0.20894522964954376,-0.39663994312286377,-0.04233884438872337
176,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891831815242767,-0.20894543826580048,-0.39664027094841003,-0.042339012026786804
177,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089185267686844,-0.20894569158554077,-0.39664068818092346,-0.042339179664850235
178,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089187502861023,-0.20894590020179749,-0.3966410160064697,-0.042339351028203964
179,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089189887046814,-0.2089461386203766,-0.39664140343666077,-0.042339522391557693
180,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.2089191973209381,-0.2089463621377945,-0.3966417908668518,-0.04233969375491142
181,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891942083835602,-0.2089465707540512,-0.39664211869239807,-0.04233986511826515
182,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891965925693512,-0.2089468091726303,-0.3966424763202667,-0.04234003648161888
183,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20891986787319183,-0.20894703269004822,-0.39664286375045776,-0.04234020784497261
184,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20892012119293213,-0.20894727110862732,-0.39664319157600403,-0.04234038293361664
185,31.9210262298584,29.1401424407959,1.5119580030441284,64.2721939086914,-0.20892032980918884,-0.20894749462604523,-0.39664360880851746,-0.04234055429697037
